Player First Hand,Player Action,Player Hand,Player Sum,Dealer Show Card,Dealer Hand,Dealer Sum,Result,Total Winning,Running Count,True Count
"[5, 6]",D,"[5, 6, 4]",15,10,[10.  7.],17,L,-4812.5,-1,-0.6
"[7, 6]",S,"[7, 6]",13,5,[5. 8. 7.],20,L,-4837.5,2,1.3
"[8, 10]",S,"[8, 10]",18,2,[ 2. 10.  9.],21,L,-4862.5,6,4.3
"[10, 10]",S,"[10, 10]",20,111,[111.  10.],21,L,-4887.5,5,3.8
"[6, 4]",D,"[6, 4, 10]",20,5,[ 5. 10.  9.],24,W,-4837.5,1,0.8
"[9, 6]",H,"[9, 6, 111, 6]",22,10,[10.],10,L,-4887.5,2,1.8
"[4, 10]",H,"[4, 10, 10]",24,10,[10.],10,L,-4912.5,2,2.0
"[10, 3]",S,"[10, 3]",13,3,[  3.   9. 111.   9.],22,W,-4887.5,0,0
"[10, 6]",H,"[10, 6, 7]",23,10,[10.],10,L,-4912.5,0,0.0
"[9, 3]",H,"[9, 3, 6]",18,9,[9. 4. 4.],17,W,-4887.5,0,0.0
"[10, 10]",S,"[10, 10]",20,3,[3. 7. 4. 6.],20,P,-4887.5,4,2.4
"[7, 7]",SP,"[array([7, 8]), array([ 7, 10])]","[15, 17]",6,[  6.   9. 111.   7.],23,"['SW', 'SW']",-4787.5,6,3.8
"[2, 6]",H,"[2, 6, 3, 10]",21,2,[ 2. 10.  7.],19,W,-4762.5,8,3.8
"[111, 10]",PBJ,"[111, 10]",21,4,[4. 7.],11,W,-4387.5,11,8.5
"[10, 9]",S,"[10, 9]",19,5,[ 5.  3. 10.],18,W,-4137.5,11,9.1
"[5, 5]",D,"[5, 5, 2]",12,2,[ 2. 10.  9.],21,L,-4637.5,11,9.9
"[111, 10]",PBJ,"[111, 10]",21,10,[10.  5.],15,W,-4600.0,14,14.0
"[10, 7]",S,"[10, 7]",17,5,[5. 8. 4.],17,P,-4600.0,0,0
"[4, 2]",H,"[4, 2, 111]",17,5,[ 5. 10.  7.],22,W,-4350.0,2,1.1
"[6, 10]",S,"[6, 10]",16,6,[ 6.  7. 10.],23,W,-4275.0,4,2.2
"[5, 6]",D,"[5, 6, 6]",17,4,[ 4. 10.  9.],23,W,-4025.0,5,3.0
"[10, 111]",PBJ,"[10, 111]",21,8,[8. 7.],15,W,-3687.5,8,5.1
"[7, 2]",H,"[7, 2, 4, 9]",22,10,[10.],10,L,-3887.5,7,4.7
"[10, 10]",S,"[10, 10]",20,3,[ 3. 10.  9.],22,W,-3862.5,9,6.4
"[7, 5]",H,"[7, 5, 111, 6]",19,10,[10. 10.],20,L,-4087.5,7,5.4
"[10, 10]",S,"[10, 10]",20,3,[ 3. 10.  5.],18,W,-4062.5,7,5.9
"[10, 9]",S,"[10, 9]",19,9,[  9. 111.],20,L,-4312.5,6,5.5
"[10, 4]",H,"[10, 4, 10]",24,10,[10.],10,L,-4337.5,4,3.9
"[10, 10]",S,"[10, 10]",20,7,[ 7.  9. 10.],26,W,-4312.5,0,0
"[4, 7]",D,"[4, 7, 8]",19,10,[10. 10.],20,L,-4362.5,-2,-1.1
"[10, 6]",H,"[10, 6, 6]",22,10,[10.],10,L,-4387.5,-2,-1.1
"[10, 6]",H,"[10, 6, 111]",17,9,[9. 2. 5. 8.],24,W,-4362.5,-2,-1.2
"[111, 6]",H,"[111, 6, 4]",21,111,[111.   4.   2.],17,W,-4337.5,-1,-0.6
"[9, 10]",S,"[9, 10]",19,5,[ 5.  4. 10.],19,P,-4337.5,1,0.7
"[10, 7]",S,"[10, 7]",17,3,[ 3.  4.  5. 10.],22,W,-4312.5,1,0.7
"[8, 3]",D,"[8, 3, 2]",13,2,[2. 9. 5. 2.],18,L,-4462.5,3,2.4
"[10, 10]",S,"[10, 10]",20,3,[3. 5. 2. 9.],19,W,-4437.5,8,7.1
"[10, 9]",S,"[10, 9]",19,9,[9. 3. 3. 9.],24,W,-4187.5,9,8.8
"[8, 10]",S,"[8, 10]",18,2,[ 2. 10.  6.],18,P,-4187.5,0,0
"[10, 111]",PBJ,"[10, 111]",21,3,[ 3. 10.],13,W,-3812.5,0,0.0
"[5, 10]",H,"[5, 10, 4]",19,10,[10. 10.],20,L,-3837.5,-2,-1.1
"[10, 4]",H,"[10, 4, 2, 8]",24,8,[8.],8,L,-3862.5,-3,-1.7
"[9, 111]",S,"[9, 111]",20,2,[ 2. 10.  9.],21,L,-3887.5,-2,-1.2
"[10, 3]",S,"[10, 3]",13,2,[ 2.  8. 10.],20,L,-3912.5,-3,-1.9
"[2, 9]",D,"[2, 9, 9]",20,4,[ 4. 10.  8.],22,W,-3862.5,-3,-2.1
"[10, 10]",S,"[10, 10]",20,111,[111.   7.],18,W,-3837.5,-2,-1.5
"[10, 5]",H,"[10, 5, 9]",24,7,[7.],7,L,-3862.5,-4,-3.2
"[111, 4]",H,"[111, 4, 4]",19,10,[ 10. 111.],21,L,-3887.5,-3,-2.6
"[6, 7]",H,"[6, 7, 2, 3]",18,8,[8. 7. 7.],22,W,-3862.5,-4,-3.7
"[10, 111]",PBJ,"[10, 111]",21,2,[2. 9.],11,W,-3750.0,0,0
"[111, 4]",D,"[111, 4, 2]",17,5,[ 5.  5.  2. 10.],22,W,-3700.0,-1,-0.5
"[10, 8]",S,"[10, 8]",18,7,[7. 5. 2. 5.],19,L,-3725.0,2,1.1
"[7, 7]",H,"[7, 7, 6]",20,9,[ 9. 10.],19,W,-3700.0,5,3.0
"[9, 8]",S,"[9, 8]",17,10,[10. 10.],20,L,-3875.0,7,4.4
"[6, 4]",D,"[6, 4, 8]",18,7,[7. 4. 7.],18,P,-3875.0,5,3.3
"[2, 10]",H,"[2, 10, 8]",20,111,[111.   4. 111.  10.   9.],25,W,-3850.0,10,7.2
"[6, 4]",H,"[6, 4, 111]",21,10,[10.  7.],17,W,-3600.0,8,6.5
"[8, 6]",H,"[8, 6, 3]",17,10,[10. 10.],20,L,-3850.0,9,7.9
"[4, 10]",H,"[4, 10, 4]",18,10,[10.  6.  8.],24,W,-3825.0,9,8.7
"[111, 10]",PBJ,"[111, 10]",21,9,[9. 6.],15,W,-3450.0,0,0
"[3, 7]",D,"[3, 7, 10]",20,9,[9. 5. 8.],22,W,-3400.0,-1,-0.5
"[2, 10]",H,"[2, 10, 10]",22,3,[3.],3,L,-3425.0,1,0.6
"[3, 4]",H,"[3, 4, 5]",12,4,[ 4. 10.  3.],17,L,-3450.0,1,0.6
"[111, 5]",H,"[111, 5, 8, 10]",24,111,[111.],11,L,-3475.0,5,3.1
"[4, 10]",H,"[4, 10, 10]",24,10,[10.],10,L,-3500.0,3,2.0
"[10, 3]",H,"[10, 3, 5]",18,10,[10.  8.],18,P,-3500.0,1,0.7
"[10, 8]",S,"[10, 8]",18,10,[10. 10.],20,L,-3525.0,1,0.7
"[7, 2]",D,"[7, 2, 10]",19,6,[6. 2. 8. 6.],22,W,-3475.0,-2,-1.6
"[4, 4]",H,"[4, 4, 9]",17,10,[10.  4.  8.],22,W,-3425.0,2,1.8
"[8, 5]",S,"[8, 5]",13,5,[5. 5. 9.],19,L,-3575.0,4,3.9
"[4, 6]",D,"[4, 6, 9]",19,9,[ 9. 10.],19,P,-3575.0,0,0
"[3, 7]",H,"[3, 7, 10]",20,10,[10.  2.  4. 10.],26,W,-3550.0,1,0.5
"[111, 8]",S,"[111, 8]",19,9,[ 9. 10.],19,P,-3550.0,2,1.1
"[4, 10]",H,"[4, 10, 6]",20,10,[10. 10.],20,P,-3550.0,0,0.0
"[8, 10]",S,"[8, 10]",18,5,[5. 7. 4. 6.],22,W,-3525.0,-1,-0.6
"[10, 8]",S,"[10, 8]",18,111,[111.  10.],21,L,-3550.0,2,1.4
"[10, 5]",H,"[10, 5, 6]",21,10,[10. 10.],20,W,-3525.0,-1,-0.7
"[10, 3]",H,"[10, 3, 5]",18,9,[9. 8.],17,W,-3500.0,-2,-1.5
"[4, 8]",H,"[4, 8, 2, 10]",24,8,[8.],8,L,-3525.0,-1,-0.8
"[10, 111]",PBJ,"[10, 111]",21,9,[9. 4.],13,W,-3487.5,0,0.0
"[3, 111]",H,"[3, 111, 10, 9]",23,7,[7.],7,L,-3512.5,-1,-1.0
"[111, 3]",H,"[111, 3, 10]",14,3,[3. 5. 7. 9.],24,W,-3487.5,0,0
"[10, 4]",S,"[10, 4]",14,3,[3. 5. 4. 8.],20,L,-3512.5,2,1.1
"[5, 9]",H,"[5, 9, 7]",21,7,[  7.   2.   2.   4. 111.  10.],26,W,-3487.5,5,2.9
"[5, 10]",H,"[5, 10, 10]",25,10,[10.],10,L,-3737.5,9,5.7
"[3, 2]",H,"[3, 2, 3, 10]",18,3,[3. 7. 9.],19,L,-3762.5,7,4.7
"[10, 6]",H,"[10, 6, 8]",24,10,[10.],10,L,-3787.5,11,8.1
"[2, 3]",H,"[2, 3, 2, 9, 10]",26,10,[10.],10,L,-3812.5,10,7.8
"[9, 10]",S,"[9, 10]",19,8,[  8.   4. 111.   9.],22,W,-3787.5,11,9.4
"[111, 10]",PBJ,"[111, 10]",21,2,[2. 8.],10,W,-3412.5,10,9.5
"[3, 6]",H,"[3, 6, 9]",18,10,[10. 10.],20,L,-3662.5,0,0
"[10, 4]",H,"[10, 4, 10]",24,10,[10.],10,L,-3687.5,0,0.0
"[8, 4]",S,"[8, 4]",12,6,[6. 7. 9.],22,W,-3662.5,-2,-1.1
"[7, 5]",S,"[7, 5]",12,5,[ 5. 10.  2.],17,L,-3687.5,1,0.6
"[3, 8]",D,"[3, 8, 4]",15,10,[10. 10.],20,L,-3737.5,4,2.4
"[10, 6]",H,"[10, 6, 2]",18,10,[10. 10.],20,L,-3762.5,4,2.6
"[9, 9]",SP,"[array([9, 4, 3, 5]), array([ 9, 10])]","[21, 19]",8,[ 8. 10.],18,"['SW', 'SW']",-3712.5,3,2.1
"[6, 10]",H,"[6, 10, 6]",22,10,[10.],10,L,-3737.5,4,2.1
"[10, 4]",S,"[10, 4]",14,5,[ 5.  5. 10.],20,L,-3762.5,4,3.3
"[10, 2]",H,"[10, 2, 3, 7]",22,9,[9.],9,L,-3787.5,5,4.5
"[7, 111]",H,"[7, 111, 9]",17,10,[10. 10.],20,L,-3812.5,7,6.9
"[10, 111]",PBJ,"[10, 111]",21,8,[8. 9.],17,W,-3775.0,0,0
"[10, 3]",S,"[10, 3]",13,6,[6. 8. 4.],18,L,-3800.0,-2,-1.0
"[6, 9]",S,"[6, 9]",15,6,[  6.   4.   4. 111.   8.],23,W,-3775.0,0,0.0
"[2, 2]",SP,"[array([ 2,  9, 10]), array([  2,  10, 111,  10])]","[21, 133]",7,[ 7. 10.],17,"['SW', 'SL']",-3700.0,3,1.8
"[9, 2]",D,"[9, 2, 2]",13,2,[ 2.  4. 10.  3.],19,L,-3750.0,1,1.8
"[10, 111]",PBJ,"[10, 111]",21,9,[9. 7.],16,W,-3712.5,5,3.6
"[5, 10]",H,"[5, 10, 10]",25,10,[10.],10,L,-3837.5,4,3.1
"[10, 10]",S,"[10, 10]",20,7,[ 7. 10.],17,W,-3812.5,2,1.6
"[5, 5]",H,"[5, 5, 3, 10]",23,10,[10.],10,L,-3837.5,0,0.0
"[8, 2]",H,"[8, 2, 3, 2, 9]",24,111,[111.],11,L,-3862.5,1,0.9
"[4, 9]",H,"[4, 9, 6]",19,10,[10.  9.],19,P,-3862.5,0,0
"[111, 8]",S,"[111, 8]",19,10,[10.  4. 10.],24,W,-3837.5,1,0.5
"[5, 6]",D,"[5, 6, 3]",14,4,[4. 4. 9.],17,L,-3887.5,-1,-0.6
"[10, 6]",H,"[10, 6, 10]",26,10,[10.],10,L,-3912.5,4,2.4
"[2, 3]",H,"[2, 3, 5, 9]",19,10,[10. 10.],20,L,-3937.5,2,1.2
"[10, 8]",S,"[10, 8]",18,9,[ 9. 10.],19,L,-3962.5,3,2.0
"[6, 10]",H,"[6, 10, 10]",26,7,[7.],7,L,-3987.5,1,0.7
"[8, 2]",H,"[8, 2, 10]",20,10,[10. 10.],20,P,-3987.5,1,0.7
"[10, 4]",S,"[10, 4]",14,3,[ 3. 10.  5.],18,L,-4012.5,-1,-0.8
"[2, 7]",H,"[2, 7, 10]",19,10,[ 10. 111.],21,L,-4037.5,0,0.0
"[10, 8]",S,"[10, 8]",18,3,[ 3.  6. 10.],19,L,-4062.5,-1,-0.9
"[10, 10]",S,"[10, 10]",20,2,[  2.   4.   7. 111. 111.  10.],25,W,-4037.5,0,0
"[10, 111]",PBJ,"[10, 111]",21,2,[ 2. 10.],12,W,-4000.0,-2,-1.1
"[10, 4]",S,"[10, 4]",14,5,[ 5.  8. 10.],23,W,-3975.0,-4,-2.3
"[10, 10]",S,"[10, 10]",20,4,[ 4.  2. 10.  5.],21,L,-4000.0,-4,-2.4
"[6, 10]",S,"[6, 10]",16,6,[  6.   5.   3. 111.   9.],24,W,-3975.0,-4,-2.6
"[10, 10]",S,"[10, 10]",20,2,[2. 9. 7.],18,W,-3950.0,-2,-1.4
"[5, 10]",H,"[5, 10, 3]",18,10,[10.  5.  6.],21,L,-3975.0,-2,-1.5
"[6, 10]",S,"[6, 10]",16,6,[6. 3. 6. 2.],17,L,-4000.0,0,0.0
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,-4000.0,4,3.6
"[7, 8]",H,"[7, 8, 4]",19,9,[9. 9.],18,W,-3975.0,0,0.0
"[10, 2]",H,"[10, 2, 7]",19,2,[  2.  10. 111.  10.],23,W,-3900.0,0,0
"[4, 10]",H,"[4, 10, 5]",19,10,[10.  3. 10.],23,W,-3875.0,-1,-0.5
"[8, 10]",S,"[8, 10]",18,9,[9. 8.],17,W,-3850.0,-1,-0.6
"[3, 4]",H,"[3, 4, 4, 2, 5]",18,10,[10.  9.],19,L,-3875.0,-2,-1.2
"[9, 6]",H,"[9, 6, 8]",23,10,[10.],10,L,-3900.0,2,1.3
"[6, 10]",S,"[6, 10]",16,3,[ 3. 10. 10.],23,W,-3875.0,2,1.4
"[4, 6]",H,"[4, 6, 5, 6]",21,10,[10. 10.],20,W,-3850.0,1,0.7
"[7, 9]",S,"[7, 9]",16,2,[2. 5. 6. 3. 5.],21,L,-3925.0,3,2.4
"[10, 111]",PBJ,"[10, 111]",21,3,[ 3. 10.],13,W,-3887.5,9,8.1
"[7, 8]",H,"[7, 8, 4]",19,7,[7. 7. 4.],18,W,-3637.5,7,6.7
"[6, 8]",H,"[6, 8, 10]",24,10,[10.],10,L,-3887.5,0,0
"[111, 2]",H,"[111, 2, 3]",16,2,[ 2.  5. 10.],17,L,-3912.5,-1,-0.5
"[2, 6]",H,"[2, 6, 3, 6]",17,10,[10.  9.],19,L,-3937.5,1,0.6
"[10, 9]",S,"[10, 9]",19,5,[  5.   3. 111.],19,P,-3937.5,4,2.4
"[10, 111]",PBJ,"[10, 111]",21,9,[9. 9.],18,W,-3900.0,4,2.5
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,-3900.0,2,1.3
"[111, 8]",S,"[111, 8]",19,10,[ 10. 111.],21,L,-3925.0,-2,-1.4
"[10, 10]",S,"[10, 10]",20,7,[7. 7. 6.],20,P,-3925.0,-5,-3.7
"[4, 2]",H,"[4, 2, 10, 4]",20,8,[ 8.  5. 10.],23,W,-3900.0,-4,-3.2
"[3, 10]",H,"[3, 10, 10]",23,7,[7.],7,L,-3925.0,-2,-1.8
"[5, 6]",D,"[5, 6, 9]",20,3,[ 3. 10. 10.],23,W,-3875.0,-2,-1.9
"[111, 10]",PBJ,"[111, 10]",21,8,[8. 4.],12,W,-3837.5,0,0
"[7, 3]",D,"[7, 3, 111]",21,7,[  7. 111.],18,W,-3787.5,-1,-0.5
"[10, 2]",S,"[10, 2]",12,6,[ 6.  4. 10.],20,L,-3812.5,0,0.0
"[5, 3]",H,"[5, 3, 111]",19,5,[ 5.  2. 10.],17,W,-3787.5,1,0.6
"[6, 7]",H,"[6, 7, 10]",23,9,[9.],9,L,-3837.5,3,1.9
"[2, 10]",H,"[2, 10, 7]",19,10,[10.  4. 10.],24,W,-3812.5,4,2.6
"[9, 6]",H,"[9, 6, 10]",25,8,[8.],8,L,-3912.5,4,2.8
"[7, 111]",H,"[7, 111, 10]",18,10,[10.  6.  9.],25,W,-3887.5,4,3.0
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,-3887.5,3,2.4
"[10, 4]",S,"[10, 4]",14,4,[  4. 111.  10.   6.],21,L,-3962.5,-1,-0.9
"[7, 10]",S,"[7, 10]",17,7,[7. 5. 9.],21,L,-3987.5,-1,-1.0
"[10, 10]",S,"[10, 10]",20,9,[ 9. 10.],19,W,-3962.5,0,0
"[10, 10]",S,"[10, 10]",20,8,[8. 4. 3. 7.],22,W,-3937.5,-3,-1.6
"[7, 10]",S,"[7, 10]",17,111,[111. 111.  10.  10.],22,W,-3912.5,-2,-1.1
"[10, 5]",H,"[10, 5, 10]",25,10,[10.],10,L,-3937.5,-6,-3.5
"[10, 4]",S,"[10, 4]",14,5,[5. 6. 7.],18,L,-3962.5,-8,-5.0
"[3, 111]",H,"[3, 111, 10, 4]",18,10,[10.  7.],17,W,-3937.5,-5,-3.3
"[6, 9]",H,"[6, 9, 7]",22,10,[10.],10,L,-3962.5,-5,-3.6
"[10, 10]",S,"[10, 10]",20,4,[ 4.  8. 10.],22,W,-3937.5,-4,-3.0
"[10, 8]",S,"[10, 8]",18,111,[111.   7.],18,P,-3937.5,-6,-4.9
"[10, 111]",PBJ,"[10, 111]",21,111,[111.   5.],16,W,-3900.0,-7,-6.1
"[10, 8]",S,"[10, 8]",18,10,[10.  5.  3.],18,P,-3900.0,-9,-8.4
"[7, 4]",D,"[7, 4, 111]",12,111,[111.  10.],21,L,-3925.0,0,0
"[2, 10]",H,"[2, 10, 2, 8]",22,10,[10.],10,L,-3950.0,-1,-0.5
"[10, 111]",PBJ,"[10, 111]",21,10,[10.  8.],18,W,-3912.5,-1,-0.6
"[7, 4]",D,"[7, 4, 9]",20,5,[  5. 111.   6.  10.],22,W,-3862.5,-4,-2.3
"[10, 111]",PBJ,"[10, 111]",21,8,[8. 8.],16,W,-3825.0,-2,-1.3
"[5, 5]",D,"[5, 5, 10]",20,9,[ 9. 10.],19,W,-3775.0,-4,-2.6
"[9, 10]",S,"[9, 10]",19,7,[ 7. 10.],17,W,-3750.0,-4,-2.8
"[6, 2]",H,"[6, 2, 8]",16,3,[  3. 111.   5.],19,L,-3775.0,-5,-3.7
"[6, 9]",S,"[6, 9]",15,6,[  6.  10. 111.],17,L,-3800.0,-2,-1.6
"[9, 7]",H,"[9, 7, 111]",17,10,[10.  3. 10.],23,W,-3775.0,-2,-1.8
"[2, 3]",H,"[2, 3, 10, 10]",25,8,[8.],8,L,-3800.0,-3,-2.9
"[9, 4]",H,"[9, 4, 2, 5]",20,9,[9. 9.],18,W,-3775.0,0,0
"[2, 10]",H,"[2, 10, 10]",22,10,[10.],10,L,-3825.0,3,1.6
"[10, 8]",S,"[10, 8]",18,9,[ 9. 10.],19,L,-3850.0,1,0.6
"[9, 5]",H,"[9, 5, 6]",20,111,[111.  10.],21,L,-3875.0,-1,-0.6
"[8, 10]",S,"[8, 10]",18,8,[ 8.  6. 10.],24,W,-3850.0,-1,-0.6
"[2, 111]",H,"[2, 111, 6]",19,3,[ 3.  4. 10.],17,W,-3825.0,-2,-1.3
"[5, 7]",S,"[5, 7]",12,5,[ 5. 10. 10.],25,W,-3800.0,0,0.0
"[10, 2]",H,"[10, 2, 5]",17,7,[ 7.  2.  3.  3. 10.],25,W,-3775.0,1,0.8
"[5, 111]",H,"[5, 111, 10, 7]",23,8,[8.],8,L,-3950.0,5,4.3
"[7, 9]",S,"[7, 9]",16,5,[ 5. 10. 10.],25,W,-3925.0,5,4.6
"[6, 10]",S,"[6, 10]",16,5,[  5.  10. 111. 111.],17,L,-4150.0,0,0
"[8, 7]",S,"[8, 7]",15,5,[5. 8. 9.],22,W,-4125.0,-2,-1.1
"[10, 3]",H,"[10, 3, 10]",23,10,[10.],10,L,-4150.0,0,0.0
"[10, 10]",S,"[10, 10]",20,10,[10.  6.  9.],25,W,-4125.0,-2,-1.2
"[9, 4]",H,"[9, 4, 2, 10]",25,111,[111.],11,L,-4150.0,-4,-2.5
"[5, 10]",H,"[5, 10, 3]",18,10,[10.  5.  8.],23,W,-4125.0,-4,-2.6
"[10, 10]",S,"[10, 10]",20,10,[10.  6.  8.],24,W,-4100.0,-3,-2.1
"[6, 111]",D,"[6, 111, 10]",17,3,[ 3. 10.  4.],17,P,-4100.0,-5,-3.8
"[10, 4]",H,"[10, 4, 10]",24,10,[10.],10,L,-4125.0,-5,-4.2
"[3, 111]",H,"[3, 111, 4]",18,10,[10.  3.  6.],19,L,-4150.0,-7,-6.3
"[7, 6]",H,"[7, 6, 111, 5]",19,9,[ 9. 10.],19,P,-4150.0,-5,-5.0
"[10, 10]",S,"[10, 10]",20,9,[ 9. 10.],19,W,-4125.0,0,0
"[7, 10]",S,"[7, 10]",17,8,[  8. 111.],19,L,-4150.0,-3,-1.6
"[8, 10]",S,"[8, 10]",18,111,[111.  10.],21,L,-4175.0,-4,-2.2
"[10, 5]",H,"[10, 5, 2]",17,10,[10. 10.],20,L,-4200.0,-7,-4.0
"[5, 10]",S,"[5, 10]",15,6,[6. 5. 3. 5.],19,L,-4225.0,-8,-4.8
"[4, 5]",D,"[4, 5, 10]",19,4,[4. 2. 2. 3. 7.],18,W,-4175.0,-4,-2.6
"[8, 2]",D,"[8, 2, 3]",13,5,[ 5. 10. 10.],25,W,-4125.0,2,1.4
"[10, 8]",S,"[10, 8]",18,10,[10.  7.],17,W,-4050.0,3,2.3
"[5, 10]",S,"[5, 10]",15,6,[6. 6. 9.],21,L,-4100.0,2,1.7
"[4, 2]",H,"[4, 2, 10, 2]",18,9,[ 9.  6. 10.],25,W,-4075.0,4,3.6
"[111, 6]",H,"[111, 6, 5, 9]",21,111,[111.   2.   8.],21,P,-4075.0,0,0
"[8, 3]",D,"[8, 3, 111]",12,10,[10.  8.],18,L,-4575.0,1,0.5
"[10, 6]",H,"[10, 6, 10]",26,10,[10.],10,L,-4600.0,0,0.0
"[10, 9]",S,"[10, 9]",19,7,[7. 4. 3. 3.],17,W,-4575.0,-2,-1.2
"[2, 111]",D,"[2, 111, 7]",20,5,[ 5. 10. 10.],25,W,-4525.0,1,0.6
"[10, 2]",H,"[10, 2, 10]",22,7,[7.],7,L,-4550.0,1,0.7
"[6, 10]",H,"[6, 10, 5]",21,10,[10.  2. 10.],22,W,-4525.0,1,0.7
"[8, 111]",S,"[8, 111]",19,10,[10. 10.],20,L,-4550.0,1,0.8
"[8, 7]",H,"[8, 7, 10]",25,8,[8.],8,L,-4575.0,-2,-1.7
"[9, 2]",D,"[9, 2, 2]",13,10,[10.  5. 10.],25,W,-4525.0,-2,-1.8
"[5, 10]",H,"[5, 10, 6]",21,7,[ 7.  3. 10.],20,W,-4500.0,-1,-1.0
"[3, 7]",H,"[3, 7, 4, 10]",24,10,[10.],10,L,-4525.0,0,0
"[10, 2]",H,"[10, 2, 4, 7]",23,7,[7.],7,L,-4550.0,1,0.5
"[6, 7]",S,"[6, 7]",13,6,[ 6. 10. 10.],26,W,-4525.0,4,2.2
"[9, 111]",S,"[9, 111]",20,2,[  2. 111.  10.   4.],17,W,-4425.0,5,2.9
"[4, 2]",H,"[4, 2, 111]",17,3,[3. 9. 2. 2. 2.],18,L,-4525.0,4,2.5
"[111, 4]",H,"[111, 4, 2]",17,10,[10. 10.],20,L,-4550.0,9,6.2
"[8, 10]",S,"[8, 10]",18,8,[  8. 111.],19,L,-4575.0,8,5.9
"[8, 5]",S,"[8, 5]",13,6,[ 6.  3.  3. 10.],22,W,-4550.0,6,4.7
"[7, 9]",H,"[7, 9, 3]",19,8,[ 8. 10.],18,W,-4300.0,9,7.8
"[10, 5]",H,"[10, 5, 3]",18,10,[10.  8.],18,P,-4300.0,10,9.5
"[5, 3]",H,"[5, 3, 10]",18,3,[3. 9. 8.],20,L,-4550.0,0,0
"[10, 9]",S,"[10, 9]",19,10,[10. 10.],20,L,-4575.0,2,1.1
"[10, 6]",H,"[10, 6, 10]",26,9,[9.],9,L,-4600.0,-1,-0.6
"[6, 7]",H,"[6, 7, 7]",20,8,[  8. 111.],19,W,-4575.0,-2,-1.2
"[10, 10]",S,"[10, 10]",20,2,[ 2. 10.  4. 10.],26,W,-4550.0,0,0.0
"[10, 9]",S,"[10, 9]",19,5,[5. 6. 8.],19,P,-4550.0,-2,-1.3
"[10, 111]",PBJ,"[10, 111]",21,8,[8. 2.],10,W,-4512.5,-1,-0.7
"[5, 3]",H,"[5, 3, 2, 10]",20,7,[ 7.  2. 10.],19,W,-4487.5,-2,-1.5
"[111, 4]",D,"[111, 4, 5]",20,6,[ 6.  9. 10.],25,W,-4437.5,1,0.8
"[2, 4]",H,"[2, 4, 2, 3, 8]",19,4,[4. 5. 6. 9.],24,W,-4387.5,2,1.8
"[9, 111]",S,"[9, 111]",20,9,[ 9.  2. 10.],21,L,-4637.5,0,0
"[9, 10]",S,"[9, 10]",19,2,[  2. 111.   6.],19,P,-4637.5,-1,-0.5
"[111, 6]",H,"[111, 6, 10]",17,8,[ 8.  5. 10.],23,W,-4612.5,-1,-0.6
"[4, 7]",D,"[4, 7, 10]",21,10,[10. 10.],20,W,-4562.5,-2,-1.2
"[4, 4]",H,"[4, 4, 3, 10]",21,2,[  2.   5. 111.],18,W,-4537.5,-3,-1.9
"[111, 6]",D,"[111, 6, 6]",13,3,[ 3. 10.  3.  6.],22,W,-4487.5,0,0.0
"[8, 7]",S,"[8, 7]",15,5,[ 5. 10. 10.],25,W,-4412.5,3,2.3
"[8, 4]",S,"[8, 4]",12,6,[ 6. 10. 10.],26,W,-4337.5,3,2.4
"[4, 3]",H,"[4, 3, 4, 5, 10]",26,10,[10.],10,L,-4437.5,3,2.6
"[6, 5]",D,"[6, 5, 3]",14,7,[ 7. 10.],17,L,-4487.5,5,4.9
"[5, 10]",H,"[5, 10, 5]",20,10,[10.  8.],18,W,-4462.5,0,0
"[4, 10]",H,"[4, 10, 6]",20,8,[ 8.  4.  2. 10.],24,W,-4437.5,0,0.0
"[2, 111]",H,"[2, 111, 8]",21,7,[ 7. 10.],17,W,-4412.5,2,1.1
"[10, 10]",S,"[10, 10]",20,4,[4. 9. 3. 4.],20,P,-4412.5,2,1.2
"[8, 8]",SP,"[array([ 8, 10]), array([8, 6, 9])]","[18, 23]",10,[10. 10.],20,"['SL', 'SL']",-4462.5,3,1.9
"[10, 2]",S,"[10, 2]",12,5,[5. 7. 6.],18,L,-4487.5,1,1.9
"[5, 10]",S,"[5, 10]",15,3,[3. 5. 2. 7.],17,L,-4512.5,4,3.0
"[10, 5]",H,"[10, 5, 111, 10]",26,10,[10.],10,L,-4537.5,8,6.6
"[10, 111]",PBJ,"[10, 111]",21,8,[  8. 111.],19,W,-4500.0,5,4.5
"[6, 111]",D,"[6, 111, 2]",19,3,[3. 6. 9.],18,W,-4400.0,2,1.9
"[4, 111]",D,"[4, 111, 6]",21,5,[ 5.  9. 10.],24,W,-3950.0,0,0
"[8, 5]",H,"[8, 5, 9]",22,111,[111.],11,L,-3975.0,1,0.5
"[2, 6]",H,"[2, 6, 111]",19,6,[ 6.  3.  7. 10.],26,W,-3950.0,1,0.6
"[10, 3]",H,"[10, 3, 7]",20,8,[8. 5. 5.],18,W,-3875.0,4,2.4
"[111, 4]",D,"[111, 4, 3]",18,6,[6. 9. 8.],23,W,-3475.0,7,4.5
"[7, 6]",S,"[7, 6]",13,4,[ 4.  5. 10.],19,L,-3725.0,9,6.2
"[7, 111]",H,"[7, 111, 5, 10]",23,10,[10.],10,L,-3750.0,12,8.9
