Player First Hand,Player Action,Player Hand,Player Sum,Dealer Show Card,Dealer Hand,Dealer Sum,Result,Total Winning,Running Count,True Count
"[4, 3]",H,"[4, 3, 10]",17,10,[10. 10.],20,L,2162.5,-3,-1.9
"[7, 5]",H,"[7, 5, 2, 6]",20,10,[10.  6.  9.],25,W,2187.5,-4,-2.7
"[10, 5]",S,"[10, 5]",15,5,[5. 8. 3. 9.],25,W,2212.5,0,0.0
"[2, 8]",D,"[2, 8, 10]",20,2,[2. 4. 2. 7. 3.],18,W,2312.5,2,1.7
"[8, 9]",S,"[8, 9]",17,9,[ 9.  7. 10.],26,W,2562.5,7,6.6
"[3, 10]",H,"[3, 10, 7]",20,7,[ 7.  9. 10.],26,W,2812.5,0,0
"[10, 4]",S,"[10, 4]",14,6,[6. 7. 6.],19,L,2787.5,1,0.5
"[10, 5]",H,"[10, 5, 5]",20,10,[ 10. 111.],21,L,2762.5,4,2.2
"[5, 6]",D,"[5, 6, 8]",19,10,[10. 10.],20,L,2712.5,3,1.8
"[5, 9]",S,"[5, 9]",14,3,[ 3. 10.  8.],21,L,2687.5,3,1.9
"[8, 10]",S,"[8, 10]",18,10,[10.  2.  3.  5.],20,L,2662.5,4,2.7
"[2, 8]",D,"[2, 8, 2]",12,5,[ 5.  4. 10.],19,L,2612.5,5,3.6
"[2, 4]",H,"[2, 4, 7, 7]",20,10,[10. 10.],20,P,2612.5,8,6.3
"[2, 4]",H,"[2, 4, 8, 3]",17,9,[ 9. 10.],19,L,2587.5,10,8.7
"[2, 7]",H,"[2, 7, 6, 10]",25,111,[111.],11,L,2562.5,12,11.6
"[6, 8]",S,"[6, 8]",14,4,[ 4.  8. 10.],22,W,2587.5,0,0
"[10, 5]",H,"[10, 5, 2]",17,10,[10. 10.],20,L,2562.5,1,0.5
"[7, 2]",D,"[7, 2, 5]",14,4,[ 4. 10.  4.],18,L,2512.5,0,0.0
"[6, 9]",H,"[6, 9, 4]",19,10,[10.  3. 10.],23,W,2537.5,4,2.4
"[10, 10]",S,"[10, 10]",20,7,[ 7. 10.],17,W,2662.5,5,3.2
"[4, 111]",D,"[4, 111, 3]",18,4,[ 4.  5. 10.],19,L,2512.5,3,2.0
"[9, 7]",H,"[9, 7, 2]",18,111,[111.   6.],17,W,2537.5,5,3.6
"[9, 3]",H,"[9, 3, 9]",21,7,[ 7. 10.],17,W,2762.5,7,5.4
"[7, 10]",S,"[7, 10]",17,8,[ 8. 10.],18,L,2512.5,8,6.7
"[3, 5]",H,"[3, 5, 2, 5, 10]",25,7,[7.],7,L,2487.5,7,6.3
"[10, 2]",H,"[10, 2, 3, 8]",23,10,[10.],10,L,2462.5,11,11.0
"[5, 2]",H,"[5, 2, 10]",17,10,[10. 10.],20,L,2437.5,0,0
"[10, 10]",S,"[10, 10]",20,10,[10.  2. 10.],22,W,2462.5,-1,-0.5
"[10, 7]",S,"[10, 7]",17,10,[10.  9.],19,L,2437.5,-4,-2.2
"[10, 111]",PBJ,"[10, 111]",21,10,[10. 10.],20,W,2475.0,-5,-2.9
"[4, 3]",H,"[4, 3, 2, 4, 8]",21,10,[10.  7.],17,W,2500.0,-9,-5.4
"[111, 3]",H,"[111, 3, 9, 10]",23,10,[10.],10,L,2475.0,-5,-3.3
"[2, 2]",H,"[2, 2, 5, 6, 10]",25,111,[111.],11,L,2450.0,-7,-4.9
"[9, 3]",H,"[9, 3, 5]",17,9,[ 9.  2. 10.],21,L,2425.0,-5,-3.8
"[10, 2]",H,"[10, 2, 3, 9]",24,10,[10.],10,L,2400.0,-3,-2.5
"[10, 4]",H,"[10, 4, 10]",24,8,[8.],8,L,2375.0,-3,-2.7
"[6, 111]",D,"[6, 111, 7]",14,6,[  6. 111.],17,L,2325.0,-4,-3.9
"[5, 10]",H,"[5, 10, 4]",19,8,[8. 3. 9.],20,L,2300.0,0,0
"[6, 10]",H,"[6, 10, 10]",26,10,[10.],10,L,2275.0,2,1.1
"[10, 9]",S,"[10, 9]",19,10,[10.  3. 10.],23,W,2300.0,0,0.0
"[10, 10]",S,"[10, 10]",20,6,[  6. 111.],17,W,2325.0,-2,-1.2
"[9, 10]",S,"[9, 10]",19,6,[6. 8. 9.],23,W,2350.0,-4,-2.4
"[2, 6]",H,"[2, 6, 111]",19,6,[6. 5. 7.],18,W,2375.0,-4,-2.6
"[111, 2]",H,"[111, 2, 8]",21,10,[10.  3. 10.],23,W,2400.0,0,0.0
"[10, 111]",PBJ,"[10, 111]",21,4,[4. 8.],12,W,2437.5,-1,-0.8
"[8, 10]",S,"[8, 10]",18,10,[10. 10.],20,L,2412.5,-2,-1.6
"[111, 7]",D,"[111, 7, 10]",18,3,[ 3. 10. 10.],23,W,2462.5,-5,-4.3
"[111, 111]",SP,"[array([111,   4]), array([111,  10])]","[15, 121]",111,[111.   7.],18,"['SL', 'SW']",2462.5,-7,-6.7
"[9, 10]",S,"[9, 10]",19,6,[6. 6. 9.],21,L,2437.5,0,0
"[5, 3]",H,"[5, 3, 111]",19,10,[10. 10.],20,L,2412.5,1,0.5
"[6, 10]",H,"[6, 10, 5]",21,7,[ 7. 10.],17,W,2437.5,0,0.0
"[10, 111]",PBJ,"[10, 111]",21,6,[ 6. 10.],16,W,2475.0,1,0.6
"[10, 4]",S,"[10, 4]",14,5,[5. 9. 3.],17,L,2450.0,-1,-0.6
"[5, 5]",H,"[5, 5, 6, 8]",24,10,[10.],10,L,2425.0,1,0.7
"[111, 2]",H,"[111, 2, 7]",20,7,[  7. 111.],18,W,2450.0,3,2.1
"[10, 111]",PBJ,"[10, 111]",21,2,[2. 3.],5,W,2637.5,4,3.0
"[7, 8]",H,"[7, 8, 9]",24,7,[7.],7,L,2512.5,4,3.2
"[10, 5]",S,"[10, 5]",15,4,[4. 8. 4. 8.],24,W,2537.5,6,5.0
"[3, 10]",H,"[3, 10, 9]",22,111,[111.],11,L,2287.5,8,7.4
"[10, 3]",S,"[10, 3]",13,4,[ 4. 10.  6.],20,L,2262.5,7,7.0
"[7, 7]",SP,"[array([ 7, 10]), array([ 7, 10])]","[17, 17]",4,[ 4. 10.  5.],19,"['SL', 'SL']",2212.5,0,0
"[7, 7]",H,"[7, 7, 10]",24,10,[10.],10,L,2187.5,1,0
"[8, 10]",S,"[8, 10]",18,10,[10.  3.  2. 10.],25,W,2212.5,1,0.6
"[9, 6]",S,"[9, 6]",15,4,[4. 2. 8. 6.],20,L,2187.5,0,0.0
"[4, 10]",S,"[4, 10]",14,3,[  3. 111.   3.],17,L,2162.5,4,2.6
"[9, 8]",S,"[9, 8]",17,7,[ 7.  9. 10.],26,W,2187.5,5,3.4
"[10, 3]",H,"[10, 3, 10]",23,10,[10.],10,L,2037.5,5,3.7
"[2, 10]",H,"[2, 10, 5]",17,2,[ 2. 10. 10.],22,W,2062.5,3,2.3
"[4, 9]",S,"[4, 9]",13,4,[  4.   9. 111.   5.],19,L,1962.5,3,2.6
"[3, 10]",H,"[3, 10, 6]",19,10,[10.  4.  2. 10.],26,W,1987.5,5,4.7
"[3, 111]",D,"[3, 111, 5]",19,5,[ 5. 10. 10.],25,W,2487.5,0,0
"[4, 2]",H,"[4, 2, 5, 9]",20,9,[9. 8.],17,W,2512.5,0,0.0
"[2, 7]",H,"[2, 7, 2, 8]",19,7,[ 7.  8. 10.],25,W,2562.5,3,1.7
"[2, 2]",SP,"[array([ 2, 10,  3]), array([ 2, 10, 10])]","[15, 22]",2,[ 2.  8.  4. 10.],24,"['SW', 'SL']",2687.5,6,3.7
"[9, 9]",SP,"[array([ 9, 10]), array([9, 7])]","[19, 16]",6,[  6. 111.],17,"['SW', 'SL']",2687.5,7,3.7
"[111, 10]",PBJ,"[111, 10]",21,7,[7. 6.],13,W,2725.0,7,3.7
"[9, 7]",S,"[9, 7]",16,3,[ 3. 10.  4.],17,L,2475.0,7,5.6
"[10, 9]",S,"[10, 9]",19,8,[ 8.  2.  5. 10.],25,W,2500.0,9,7.8
"[10, 4]",S,"[10, 4]",14,4,[  4.  10. 111.  10.],25,W,2750.0,9,8.7
"[10, 2]",H,"[10, 2, 10]",22,10,[10.],10,L,2500.0,0,0
"[7, 10]",S,"[7, 10]",17,5,[ 5. 10.  2.],17,P,2500.0,-2,-1.0
"[3, 2]",H,"[3, 2, 9, 10]",24,111,[111.],11,L,2475.0,-1,-0.5
"[10, 9]",S,"[10, 9]",19,111,[111.  10.],21,L,2450.0,-1,-0.6
"[9, 4]",H,"[9, 4, 5]",18,10,[10. 10.],20,L,2425.0,-4,-2.4
"[4, 8]",S,"[4, 8]",12,4,[ 4. 10.  6.],20,L,2400.0,-4,-2.6
"[10, 4]",S,"[10, 4]",14,5,[ 5.  5.  3. 10.],23,W,2425.0,-2,-1.4
"[5, 10]",H,"[5, 10, 5]",20,8,[ 8. 10.],18,W,2450.0,0,0.0
"[10, 10]",S,"[10, 10]",20,10,[ 10. 111.],21,L,2425.0,0,0.0
"[9, 5]",H,"[9, 5, 7]",21,10,[10.  6.  8.],24,W,2450.0,-4,-3.4
"[8, 10]",S,"[8, 10]",18,7,[ 7. 10.],17,W,2475.0,-2,-1.9
"[10, 2]",H,"[10, 2, 111, 3, 6]",22,10,[10.],10,L,2450.0,0,0
"[3, 10]",H,"[3, 10, 7]",20,7,[ 7. 10.],17,W,2475.0,0,0.0
"[9, 10]",S,"[9, 10]",19,9,[  9.   4. 111.   8.],22,W,2500.0,1,0.6
"[6, 9]",H,"[6, 9, 7]",22,10,[10.],10,L,2475.0,0,0.0
"[2, 9]",D,"[2, 9, 5]",16,10,[10. 10.],20,L,2425.0,1,0.6
"[111, 9]",S,"[111, 9]",20,2,[ 2.  2.  2. 10. 10.],26,W,2450.0,1,0.7
"[3, 5]",H,"[3, 5, 7, 9]",24,10,[10.],10,L,2425.0,1,0.7
"[10, 10]",S,"[10, 10]",20,9,[ 9. 10.],19,W,2450.0,3,2.4
"[8, 7]",H,"[8, 7, 10]",25,7,[7.],7,L,2425.0,0,0.0
"[5, 10]",H,"[5, 10, 10]",25,10,[10.],10,L,2400.0,1,0.9
"[7, 10]",S,"[7, 10]",17,5,[5. 4. 6. 4.],19,L,2375.0,-1,-1.0
"[6, 10]",S,"[6, 10]",16,4,[ 4. 10.  2. 10.],26,W,2400.0,0,0
"[9, 3]",S,"[9, 3]",12,5,[ 5. 10.  8.],23,W,2425.0,0,0.0
"[10, 5]",S,"[10, 5]",15,3,[ 3. 10. 10.],23,W,2450.0,1,0.6
"[10, 2]",H,"[10, 2, 6]",18,10,[ 10. 111.],21,L,2425.0,0,0.0
"[9, 5]",S,"[9, 5]",14,6,[ 6.  8. 10.],24,W,2450.0,-1,-0.6
"[2, 6]",H,"[2, 6, 7, 10]",25,10,[10.],10,L,2425.0,0,0.0
"[2, 2]",SP,"[array([ 2,  8, 10]), array([  2, 111,  10])]","[20, 123]",4,[4. 5. 7. 7.],23,"['SW', 'SW']",2500.0,1,0.7
"[111, 10]",PBJ,"[111, 10]",21,10,[10.  6.],16,W,2537.5,4,0.7
"[10, 8]",S,"[10, 8]",18,111,[111.   5.  10.   3.],19,L,2487.5,2,1.8
"[10, 10]",S,"[10, 10]",20,8,[8. 9.],17,W,2512.5,1,1.0
"[2, 10]",H,"[2, 10, 4, 10]",26,9,[9.],9,L,2487.5,0,0
"[7, 10]",S,"[7, 10]",17,4,[4. 8. 9.],21,L,2462.5,0,0.0
"[10, 2]",H,"[10, 2, 7]",19,10,[10.  2.  4. 10.],26,W,2487.5,1,0.6
"[9, 5]",H,"[9, 5, 10]",24,8,[8.],8,L,2462.5,2,1.2
"[111, 5]",H,"[111, 5, 9]",15,2,[2. 2. 2. 3. 3. 3. 8.],23,W,2487.5,2,1.3
"[10, 7]",S,"[10, 7]",17,9,[ 9. 10.],19,L,2237.5,8,5.7
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,2237.5,7,5.3
"[111, 6]",H,"[111, 6, 5, 5]",17,111,[111.  10.],21,L,2212.5,3,2.4
"[10, 5]",H,"[10, 5, 5]",20,9,[9. 4. 3. 7.],23,W,2237.5,3,2.6
"[10, 10]",S,"[10, 10]",20,4,[4. 4. 3. 6.],17,W,2487.5,7,7.0
"[3, 7]",H,"[3, 7, 6, 8]",24,10,[10.],10,L,2237.5,0,0
"[4, 7]",D,"[4, 7, 2]",13,9,[9. 4. 4.],17,L,2187.5,2,1.1
"[10, 5]",S,"[10, 5]",15,3,[  3. 111.   5.],19,L,2162.5,7,3.9
"[10, 3]",H,"[10, 3, 6]",19,111,[111.   2.   9.  10.],22,W,2187.5,8,4.7
"[8, 10]",S,"[8, 10]",18,6,[  6. 111.],17,W,2412.5,8,5.1
"[9, 9]",SP,"[array([9, 6]), array([9, 8])]","[15, 17]",3,[ 3.  2.  2.  2. 10.],19,"['SL', 'SL']",2187.5,7,4.7
"[10, 3]",H,"[10, 3, 10]",23,10,[10.],10,L,2162.5,11,4.7
"[4, 111]",D,"[4, 111, 3]",18,4,[  4. 111.   8.  10.],23,W,2212.5,9,7.3
"[10, 9]",S,"[10, 9]",19,10,[10.  4. 10.],24,W,2462.5,9,8.2
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,2462.5,7,7.0
"[9, 6]",S,"[9, 6]",15,3,[ 3. 10.  3.  7.],23,W,2712.5,0,0
"[4, 4]",H,"[4, 4, 8, 111]",17,111,[111.   7.],18,L,2662.5,3,1.6
"[2, 10]",H,"[2, 10, 10]",22,10,[10.],10,L,2637.5,4,2.3
"[6, 7]",S,"[6, 7]",13,5,[ 5. 10. 10.],25,W,2662.5,2,1.2
"[4, 6]",H,"[4, 6, 9]",19,10,[10.  7.],17,W,2712.5,3,1.9
"[7, 10]",S,"[7, 10]",17,8,[ 8. 10.],18,L,2587.5,5,3.3
"[8, 2]",D,"[8, 2, 5]",15,6,[ 6. 10.  3.],19,L,2537.5,4,2.8
"[9, 4]",H,"[9, 4, 10]",23,9,[9.],9,L,2512.5,7,5.4
"[10, 111]",PBJ,"[10, 111]",21,5,[ 5. 10.],15,W,2550.0,7,5.7
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,2550.0,5,4.3
"[2, 3]",H,"[2, 3, 10, 10]",25,10,[10.],10,L,2375.0,1,0.9
"[10, 3]",S,"[10, 3]",13,6,[6. 9. 3.],18,L,2350.0,0,0
"[6, 10]",S,"[6, 10]",16,3,[ 3.  5. 10.],18,L,2325.0,2,1.1
"[8, 111]",S,"[8, 111]",19,7,[ 7.  5. 10.],22,W,2350.0,3,1.7
"[6, 5]",D,"[6, 5, 7]",18,2,[ 2.  6.  3. 10.],21,L,2250.0,3,1.8
"[10, 8]",S,"[10, 8]",18,7,[ 7. 10.],17,W,2275.0,8,5.1
"[5, 111]",H,"[5, 111, 9, 111, 10]",26,10,[10.],10,L,2075.0,7,4.7
"[4, 5]",D,"[4, 5, 5]",14,4,[ 4. 10. 10.],24,W,2125.0,4,2.9
"[10, 10]",S,"[10, 10]",20,3,[ 3.  2.  6. 10.],21,L,1925.0,6,4.7
"[6, 9]",S,"[6, 9]",15,4,[4. 8. 9.],21,L,1900.0,6,5.2
"[8, 111]",S,"[8, 111]",19,4,[ 4.  6. 10.],20,L,1875.0,8,7.6
"[2, 6]",H,"[2, 6, 10]",18,5,[ 5.  6. 10.],21,L,1850.0,0,0
"[5, 10]",H,"[5, 10, 111, 3]",19,10,[10. 10.],20,L,1825.0,2,1.1
"[7, 7]",H,"[7, 7, 6]",20,9,[ 9. 10.],19,W,1850.0,0,0.0
"[5, 4]",D,"[5, 4, 9]",18,3,[  3. 111.   9.   2.   3.],18,P,1850.0,2,1.2
"[2, 5]",H,"[2, 5, 10]",17,10,[ 10. 111.],21,L,1825.0,6,3.9
"[4, 7]",D,"[4, 7, 3]",14,10,[10. 10.],20,L,1775.0,5,3.5
"[8, 6]",H,"[8, 6, 5]",19,10,[10.  4.  5.],19,P,1775.0,6,4.5
"[10, 2]",H,"[10, 2, 6]",18,10,[ 10.   2. 111.   3.   8.],24,W,1800.0,9,7.4
"[8, 4]",H,"[8, 4, 3, 6]",21,8,[  8.   7. 111.  10.],26,W,2050.0,10,9.5
"[10, 5]",H,"[10, 5, 10]",25,8,[8.],8,L,1800.0,0,0
"[6, 4]",H,"[6, 4, 3, 5]",18,10,[ 10.   6. 111.],17,W,1825.0,-1,-0.5
"[2, 2]",H,"[2, 2, 111, 5]",20,111,[111.  10.],21,L,1800.0,2,1.1
"[10, 10]",S,"[10, 10]",20,2,[2. 7. 8.],17,W,1825.0,2,1.2
"[10, 2]",S,"[10, 2]",12,4,[ 4. 10.  9.],23,W,1850.0,2,1.3
"[10, 10]",S,"[10, 10]",20,10,[10.  8.],18,W,1875.0,2,1.4
"[8, 111]",S,"[8, 111]",19,8,[ 8.  2. 10.],20,L,1850.0,-1,-0.7
"[10, 3]",S,"[10, 3]",13,6,[6. 3. 3. 4. 9.],25,W,1875.0,-2,-1.5
"[10, 10]",S,"[10, 10]",20,9,[ 9. 10.],19,W,1925.0,2,1.7
"[9, 10]",S,"[9, 10]",19,6,[ 6.  3.  7. 10.],26,W,1950.0,-1,-0.9
"[5, 10]",S,"[5, 10]",15,4,[ 4. 10.  7.],21,L,1925.0,0,0
"[2, 111]",H,"[2, 111, 2]",15,3,[ 3. 10. 10.],23,W,1950.0,1,0.5
"[2, 10]",S,"[2, 10]",12,6,[ 6.  3. 10.],19,L,1925.0,1,0.6
"[10, 10]",S,"[10, 10]",20,10,[10.  7.],17,W,1950.0,2,1.2
"[10, 9]",S,"[10, 9]",19,6,[6. 4. 6. 7.],23,W,1975.0,0,0.0
"[6, 10]",S,"[6, 10]",16,5,[ 5.  5. 10.],20,L,1900.0,3,2.0
"[2, 5]",H,"[2, 5, 9, 10]",26,9,[9.],9,L,1875.0,4,2.8
"[9, 111]",S,"[9, 111]",20,8,[8. 6. 3.],17,W,1900.0,5,3.8
"[111, 9]",S,"[111, 9]",20,4,[ 4.  7.  4. 10.],25,W,2125.0,6,5.0
"[7, 7]",SP,"[array([ 7,  6, 10]), array([ 7,  9, 10])]","[23, 26]",7,[ 7.  2. 10.],19,"['SL', 'SL']",1850.0,7,6.4
"[2, 8]",H,"[2, 8, 2, 9]",21,10,[ 10. 111.],21,L,1825.0,0,0
"[6, 10]",H,"[6, 10, 3]",19,10,[10.  4.  2. 10.],26,W,1850.0,0,0.0
"[5, 111]",D,"[5, 111, 10]",16,5,[ 5. 10.  8.],23,W,1900.0,1,0.6
"[10, 10]",S,"[10, 10]",20,4,[4. 8. 4. 5.],21,L,1875.0,0,0.0
"[2, 10]",H,"[2, 10, 111, 10]",23,10,[10.],10,L,1850.0,1,0.7
"[3, 9]",S,"[3, 9]",12,4,[ 4. 10.  4.],18,L,1825.0,-2,-1.4
"[10, 7]",S,"[10, 7]",17,6,[ 6. 10. 10.],26,W,1850.0,0,0.0
"[111, 10]",PBJ,"[111, 10]",21,6,[6. 8.],14,W,1887.5,-1,-0.8
"[9, 10]",S,"[9, 10]",19,2,[  2. 111.   6.],19,P,1887.5,-2,-1.7
"[2, 6]",H,"[2, 6, 6, 3]",17,10,[10.  8.],18,L,1862.5,-2,-1.9
"[8, 10]",S,"[8, 10]",18,10,[10. 10.],20,L,1837.5,0,0
"[10, 9]",S,"[10, 9]",19,5,[ 5. 10.  6.],21,L,1812.5,-3,-1.6
"[6, 7]",S,"[6, 7]",13,6,[ 6. 10.  8.],24,W,1837.5,-3,-1.6
"[111, 7]",H,"[111, 7, 10]",18,111,[111.  10.],21,L,1812.5,-1,-0.6
"[7, 5]",S,"[7, 5]",12,4,[ 4.  4. 10.],18,L,1787.5,-4,-2.4
"[2, 3]",H,"[2, 3, 9]",14,5,[  5.   3. 111.],19,L,1762.5,-1,-0.7
"[5, 8]",H,"[5, 8, 3, 3]",19,10,[10. 10.],20,L,1737.5,2,1.4
"[10, 111]",PBJ,"[10, 111]",21,10,[10.  4.],14,W,1775.0,3,2.3
"[5, 6]",D,"[5, 6, 3]",14,111,[111.   3.   8.   9.],21,L,1725.0,1,0.8
"[10, 7]",S,"[10, 7]",17,10,[10.  2. 10.],22,W,1750.0,4,3.6
"[2, 10]",S,"[2, 10]",12,6,[ 6.  4. 10.],20,L,1625.0,3,3.0
"[6, 8]",H,"[6, 8, 111, 8]",23,10,[10.],10,L,1600.0,0,0
"[3, 10]",H,"[3, 10, 10]",23,8,[8.],8,L,1575.0,-1,-0.5
"[10, 9]",S,"[10, 9]",19,10,[10.  7.],17,W,1600.0,-2,-1.1
"[4, 10]",S,"[4, 10]",14,5,[  5. 111.   2.],18,L,1575.0,-3,-1.7
"[9, 111]",S,"[9, 111]",20,111,[111.  10.],21,L,1550.0,-2,-1.2
"[3, 10]",H,"[3, 10, 111, 9]",23,8,[8.],8,L,1525.0,-5,-3.2
"[10, 10]",S,"[10, 10]",20,7,[ 7. 10.],17,W,1550.0,-6,-4.1
"[2, 2]",SP,"[array([  2, 111,   6]), array([ 2, 10])]","[19, 12]",6,[6. 9. 5.],20,"['SL', 'SL']",1475.0,-8,-5.7
"[5, 3]",H,"[5, 3, 7]",15,3,[3. 3. 7. 7.],20,L,1450.0,-5,-5.7
"[6, 9]",S,"[6, 9]",15,2,[  2.   7. 111.],20,L,1425.0,2,1.8
"[3, 8]",D,"[3, 8, 10]",21,4,[ 4. 10.  6.],20,W,1475.0,4,3.9
"[3, 4]",H,"[3, 4, 10]",17,10,[10. 10.],20,L,1225.0,0,0
"[10, 6]",H,"[10, 6, 5]",21,111,[111.  10.],21,L,1200.0,-1,-0.5
"[10, 3]",S,"[10, 3]",13,5,[5. 9. 7.],21,L,1175.0,-2,-1.1
"[10, 2]",S,"[10, 2]",12,6,[6. 9. 3.],18,L,1150.0,0,0.0
"[10, 9]",S,"[10, 9]",19,8,[  8.   4. 111.   2.   8.],23,W,1175.0,2,1.2
"[10, 10]",S,"[10, 10]",20,6,[ 6.  7. 10.],23,W,1200.0,2,1.4
"[10, 10]",S,"[10, 10]",20,5,[5. 4. 7. 6.],22,W,1225.0,1,0.7
"[9, 111]",S,"[9, 111]",20,3,[ 3.  5.  4. 10.],22,W,1300.0,3,2.4
"[4, 8]",H,"[4, 8, 3, 6]",21,9,[9. 4. 2. 2.],17,W,1450.0,4,3.5
"[10, 4]",H,"[10, 4, 111, 7]",22,10,[10.],10,L,1200.0,10,10.0
"[10, 10]",S,"[10, 10]",20,3,[ 3. 10.  8.],21,L,1175.0,0,0
"[10, 2]",S,"[10, 2]",12,4,[  4.   2.  10. 111.],17,L,1150.0,-2,-1.1
"[6, 3]",H,"[6, 3, 9]",18,9,[9. 4. 6.],19,L,1125.0,-2,-1.1
"[111, 3]",H,"[111, 3, 8, 8]",20,2,[ 2.  5. 10.],17,W,1150.0,2,1.2
"[10, 10]",S,"[10, 10]",20,10,[10.  3.  6.],19,W,1200.0,3,1.9
"[111, 9]",S,"[111, 9]",20,7,[ 7.  4. 10.],21,L,1175.0,2,1.4
"[10, 7]",S,"[10, 7]",17,8,[ 8.  2.  4. 10.],24,W,1200.0,2,1.5
"[10, 10]",S,"[10, 10]",20,111,[111.   9.],20,P,1200.0,3,2.4
"[5, 8]",S,"[5, 8]",13,2,[ 2. 10.  7.],19,L,1125.0,0,0.0
"[4, 9]",H,"[4, 9, 2, 10]",25,111,[111.],11,L,1100.0,2,1.9
"[111, 10]",PBJ,"[111, 10]",21,10,[10.  5.],15,W,1137.5,0,0
"[5, 10]",H,"[5, 10, 6]",21,10,[10.  2. 10.],22,W,1162.5,-2,-1.0
"[2, 10]",H,"[2, 10, 4, 3]",19,9,[9. 8.],17,W,1187.5,-2,-1.1
"[9, 10]",S,"[9, 10]",19,9,[ 9.  2. 10.],21,L,1162.5,0,0.0
"[7, 7]",H,"[7, 7, 10]",24,9,[9.],9,L,1137.5,-1,-0.6
"[7, 10]",S,"[7, 10]",17,10,[10.  6. 10.],26,W,1162.5,0,0.0
"[4, 5]",D,"[4, 5, 2]",11,4,[ 4. 10.  7.],21,L,1112.5,-1,-0.7
"[3, 4]",H,"[3, 4, 10]",17,6,[ 6.  7. 10.],23,W,1137.5,3,2.3
"[9, 10]",S,"[9, 10]",19,9,[9. 8.],17,W,1312.5,5,4.2
"[10, 2]",H,"[10, 2, 9]",21,8,[8. 4. 2. 3.],17,W,1462.5,4,3.6
"[2, 10]",H,"[2, 10, 6]",18,10,[10. 10.],20,L,1212.5,0,0
"[6, 10]",S,"[6, 10]",16,5,[  5.   2.   4.   4. 111.   3.],19,L,1187.5,-1,-0.5
"[9, 10]",S,"[9, 10]",19,2,[ 2. 10. 10.],22,W,1212.5,3,1.7
"[10, 9]",S,"[10, 9]",19,3,[  3. 111.   3.],17,W,1237.5,1,0.6
"[7, 8]",H,"[7, 8, 10]",25,10,[10.],10,L,1212.5,1,0.6
"[3, 2]",H,"[3, 2, 10, 2]",17,7,[ 7. 10.],17,P,1212.5,0,0.0
"[111, 5]",D,"[111, 5, 10]",16,4,[ 4.  2.  5. 10.],21,L,1162.5,2,1.5
"[111, 4]",D,"[111, 4, 7]",12,4,[4. 9. 9.],22,W,1212.5,3,2.4
"[9, 10]",S,"[9, 10]",19,7,[ 7. 10.],17,W,1412.5,5,4.5
"[3, 4]",H,"[3, 4, 111]",18,8,[ 8.  4. 10.],22,W,1562.5,4,3.9
"[3, 10]",H,"[3, 10, 10]",23,9,[9.],9,L,1337.5,0,0
"[8, 9]",S,"[8, 9]",17,10,[10.  2.  8.],20,L,1312.5,-1,-0.5
"[4, 5]",H,"[4, 5, 10]",19,7,[7. 4. 7.],18,W,1337.5,-1,-0.5
"[3, 6]",D,"[3, 6, 111]",20,2,[ 2.  6. 10.],18,W,1437.5,3,1.8
"[111, 10]",PBJ,"[111, 10]",21,5,[5. 6.],11,W,1625.0,5,3.1
"[10, 4]",H,"[10, 4, 6]",20,10,[10.  6.  5.],21,L,1500.0,5,3.3
"[111, 9]",S,"[111, 9]",20,8,[ 8. 10.],18,W,1525.0,7,5.0
"[3, 10]",H,"[3, 10, 10]",23,8,[8.],8,L,1375.0,5,3.8
"[10, 2]",H,"[10, 2, 10]",22,7,[7.],7,L,1350.0,4,3.2
"[2, 5]",H,"[2, 5, 2, 4, 111, 10]",24,8,[8.],8,L,1325.0,4,3.4
"[4, 3]",H,"[4, 3, 10]",17,111,[111. 111.  10.   4.  10.],26,W,1350.0,6,5.8
"[10, 6]",S,"[10, 6]",16,2,[  2. 111.  10.   5.],18,L,1150.0,0,0
"[9, 10]",S,"[9, 10]",19,7,[  7. 111.],18,W,1175.0,0,0.0
"[6, 2]",H,"[6, 2, 4, 111, 4]",17,10,[10. 10.],20,L,1150.0,-1,-0.6
"[5, 10]",H,"[5, 10, 8]",23,10,[10.],10,L,1125.0,0,0.0
"[5, 3]",H,"[5, 3, 4, 10]",22,9,[9.],9,L,1100.0,-1,-0.6
"[5, 111]",H,"[5, 111, 10, 7]",23,8,[8.],8,L,1075.0,1,0.7
"[8, 10]",S,"[8, 10]",18,3,[ 3. 10.  3.  9.],25,W,1100.0,1,0.7
"[6, 3]",H,"[6, 3, 7, 9]",25,10,[10.],10,L,1075.0,1,0.8
"[10, 9]",S,"[10, 9]",19,2,[ 2.  9. 10.],21,L,1050.0,3,2.5
"[111, 3]",H,"[111, 3, 6]",20,10,[10.  8.],18,W,1075.0,2,1.8
"[10, 10]",S,"[10, 10]",20,111,[111.   3.  10.   6.],20,P,1075.0,2,2.0
"[6, 6]",H,"[6, 6, 3, 10]",25,10,[10.],10,L,1000.0,0,0
"[9, 7]",H,"[9, 7, 10]",26,9,[9.],9,L,975.0,1,0.5
"[10, 111]",PBJ,"[10, 111]",21,4,[4. 3.],7,W,1012.5,1,0.5
"[10, 9]",S,"[10, 9]",19,2,[ 2.  8. 10.],20,L,987.5,1,0.6
