Player First Hand,Player Action,Player Hand,Player Sum,Dealer Show Card,Dealer Hand,Dealer Sum,Result,Total Winning,Running Count,True Count
"[10, 111]",PBJ,"[10, 111]",21,10,[10. 10.],20,W,-2037.5,0,0
"[10, 3]",H,"[10, 3, 3, 5]",21,10,[10.  7.],17,W,-2012.5,-4,-2.1
"[6, 3]",H,"[6, 3, 9]",18,10,[10. 10.],20,L,-2037.5,-2,-1.1
"[3, 6]",D,"[3, 6, 10]",19,5,[ 5.  4. 10.],19,P,-2037.5,-2,-1.2
"[3, 2]",H,"[3, 2, 10]",15,4,[4. 8. 8.],20,L,-2062.5,0,0.0
"[6, 10]",H,"[6, 10, 10]",26,7,[7.],7,L,-2087.5,2,1.4
"[10, 10]",S,"[10, 10]",20,8,[ 8. 10.],18,W,-2062.5,2,1.4
"[8, 10]",S,"[8, 10]",18,10,[10.  9.],19,L,-2087.5,-1,-0.8
"[2, 111]",H,"[2, 111, 2, 5]",20,10,[10.  4.  2. 10.],26,W,-2062.5,-3,-2.4
"[111, 7]",S,"[111, 7]",18,8,[8. 4. 4. 2.],18,P,-2062.5,-1,-0.9
"[2, 4]",H,"[2, 4, 7, 5]",18,111,[111.   7.],18,P,-2062.5,0,0
"[2, 10]",H,"[2, 10, 6]",18,10,[ 10. 111.],21,L,-2087.5,4,2.1
"[10, 3]",S,"[10, 3]",13,3,[  3.   7. 111.],21,L,-2112.5,3,1.7
"[10, 4]",H,"[10, 4, 9]",23,9,[9.],9,L,-2137.5,4,2.4
"[10, 10]",S,"[10, 10]",20,5,[  5. 111.   2.],18,W,-2112.5,4,2.5
"[10, 6]",H,"[10, 6, 111]",17,10,[10.  6. 10.],26,W,-2037.5,3,2.0
"[8, 7]",H,"[8, 7, 9]",24,8,[8.],8,L,-2062.5,1,0.7
"[9, 10]",S,"[9, 10]",19,5,[ 5. 10. 10.],25,W,-2037.5,2,1.5
"[3, 10]",H,"[3, 10, 8]",21,10,[10.  7.],17,W,-2012.5,0,0.0
"[7, 7]",SP,"[array([ 7,  5, 10]), array([7, 8])]","[22, 15]",2,[ 2. 10.  4.  3.],19,"['SL', 'SL']",-2062.5,0,0.0
"[3, 3]",H,"[3, 3, 7, 3, 111]",17,8,[  8. 111.],19,L,-2087.5,0,0
"[3, 9]",S,"[3, 9]",12,4,[ 4. 10. 10.],24,W,-2062.5,2,1.1
"[3, 2]",H,"[3, 2, 10]",15,4,[ 4.  5.  5. 10.],24,W,-2037.5,2,1.1
"[10, 2]",H,"[10, 2, 10]",22,111,[111.],11,L,-2162.5,5,3.1
"[6, 8]",H,"[6, 8, 2, 10]",26,8,[8.],8,L,-2187.5,3,1.9
"[111, 4]",H,"[111, 4, 10, 111, 10]",26,10,[10.],10,L,-2212.5,4,2.7
"[5, 10]",H,"[5, 10, 2]",17,10,[10.  7.],17,P,-2212.5,0,0.0
"[9, 10]",S,"[9, 10]",19,10,[10. 10.],20,L,-2237.5,1,0.8
"[111, 6]",D,"[111, 6, 4]",21,4,[  4.   4. 111.],19,W,-2187.5,-2,-1.7
"[9, 5]",S,"[9, 5]",14,5,[ 5. 10.  8.],23,W,-2162.5,0,0.0
"[10, 8]",S,"[10, 8]",18,10,[10. 10.],20,L,-2187.5,0,0
"[10, 3]",H,"[10, 3, 7]",20,9,[ 9. 10.],19,W,-2162.5,-3,-1.6
"[6, 10]",S,"[6, 10]",16,6,[ 6.  3.  6. 10.],25,W,-2137.5,-3,-1.6
"[7, 9]",H,"[7, 9, 10]",26,111,[111.],11,L,-2162.5,-1,-0.6
"[7, 4]",D,"[7, 4, 10]",21,10,[10.  5.  7.],22,W,-2112.5,-2,-1.2
"[2, 3]",H,"[2, 3, 10, 5]",20,9,[ 9.  5. 10.],24,W,-2087.5,0,0.0
"[8, 10]",S,"[8, 10]",18,6,[ 6.  5. 10.],21,L,-2112.5,2,1.4
"[10, 4]",S,"[10, 4]",14,6,[  6. 111.],17,L,-2137.5,2,1.6
"[10, 6]",S,"[10, 6]",16,3,[ 3.  4.  2.  7. 10.],26,W,-2112.5,2,1.7
"[8, 8]",SP,"[array([  8,   2, 111]), array([ 8, 10])]","[21, 18]",2,[ 2. 10.  9.],21,"['SP', 'SL']",-2312.5,5,4.6
"[10, 10]",S,"[10, 10]",20,5,[ 5. 10.  3.],18,W,-2287.5,0,0
"[2, 9]",D,"[2, 9, 7]",18,6,[  6.   4.   3.   3. 111.],17,W,-2237.5,-1,-0.5
"[6, 111]",H,"[6, 111, 6, 10]",23,7,[7.],7,L,-2312.5,4,2.3
"[10, 5]",H,"[10, 5, 2]",17,10,[10. 10.],20,L,-2337.5,5,3.0
"[2, 10]",H,"[2, 10, 111, 10]",23,7,[7.],7,L,-2362.5,4,2.6
"[4, 10]",H,"[4, 10, 6]",20,10,[ 10. 111.],21,L,-2387.5,3,2.1
"[9, 9]",S,"[9, 9]",18,111,[111.   2.   7.],20,L,-2412.5,2,1.5
"[8, 4]",H,"[8, 4, 9]",21,8,[  8. 111.],19,W,-2387.5,3,2.4
"[10, 7]",S,"[10, 7]",17,4,[ 4.  9. 10.],23,W,-2287.5,3,2.6
"[10, 10]",S,"[10, 10]",20,8,[8. 2. 9.],19,W,-2187.5,3,2.8
"[10, 9]",S,"[10, 9]",19,3,[3. 4. 9. 3.],19,P,-2187.5,0,0
"[10, 4]",S,"[10, 4]",14,4,[  4. 111.   5.],20,L,-2262.5,2,1.1
"[6, 2]",H,"[6, 2, 10]",18,2,[ 2.  6. 10.],18,P,-2262.5,3,1.7
"[6, 111]",H,"[6, 111, 10]",17,9,[ 9.  7. 10.],26,W,-2237.5,5,3.0
"[10, 3]",S,"[10, 3]",13,2,[  2.   8. 111.],21,L,-2337.5,4,2.6
"[10, 7]",S,"[10, 7]",17,3,[ 3.  2. 10.  5.],20,L,-2362.5,4,2.7
"[5, 4]",H,"[5, 4, 5, 10]",24,10,[10.],10,L,-2387.5,6,4.5
"[4, 4]",H,"[4, 4, 6, 10]",24,111,[111.],11,L,-2412.5,7,5.6
"[9, 9]",S,"[9, 9]",18,10,[ 10. 111.],21,L,-2437.5,8,6.9
"[111, 10]",PBJ,"[111, 10]",21,6,[ 6. 10.],16,W,-2400.0,6,5.6
"[2, 4]",H,"[2, 4, 2, 6]",14,6,[ 6.  6. 10.],22,W,-2225.0,4,4.0
"[10, 9]",S,"[10, 9]",19,9,[ 9.  6. 10.],25,W,-1975.0,0,0
"[10, 111]",PBJ,"[10, 111]",21,4,[ 4. 10.],14,W,-1937.5,-1,-0.5
"[10, 3]",S,"[10, 3]",13,5,[ 5.  5.  4. 10.],24,W,-1912.5,-3,-1.6
"[6, 2]",H,"[6, 2, 111]",19,10,[ 10. 111.],21,L,-1937.5,-1,-0.6
"[111, 5]",H,"[111, 5, 8, 10]",24,7,[7.],7,L,-1962.5,-2,-1.2
"[111, 3]",H,"[111, 3, 2]",16,4,[ 4. 10. 10.],24,W,-1937.5,-2,-1.3
"[10, 5]",H,"[10, 5, 5]",20,9,[9. 3. 2. 6.],20,P,-1937.5,-2,-1.4
"[4, 6]",D,"[4, 6, 10]",20,7,[7. 9. 7.],23,W,-1887.5,2,1.6
"[5, 10]",S,"[5, 10]",15,2,[ 2. 10.  6.],18,L,-2062.5,5,4.3
"[9, 10]",S,"[9, 10]",19,10,[10.  9.],19,P,-2062.5,6,5.7
"[3, 6]",D,"[3, 6, 10]",19,3,[3. 4. 2. 2. 4. 7.],22,W,-2012.5,0,0
"[111, 4]",H,"[111, 4, 5]",20,7,[7. 3. 8.],18,W,-1862.5,7,3.8
"[7, 8]",H,"[7, 8, 3]",18,9,[ 9.  7. 10.],26,W,-1612.5,10,5.8
"[6, 2]",H,"[6, 2, 7, 6]",21,7,[ 7. 10.],17,W,-1362.5,12,7.5
"[10, 5]",S,"[10, 5]",15,5,[ 5. 10.  3.],18,L,-1612.5,16,10.8
"[10, 111]",PBJ,"[10, 111]",21,9,[9. 6.],15,W,-1575.0,17,12.3
"[4, 10]",S,"[4, 10]",14,2,[ 2. 10.  5.],17,L,-1825.0,16,12.2
"[2, 10]",S,"[2, 10]",12,5,[ 5. 10. 10.],25,W,-1800.0,17,14.0
"[6, 3]",H,"[6, 3, 8]",17,111,[111.  10.],21,L,-2050.0,16,14.3
"[3, 111]",H,"[3, 111, 10, 10]",24,8,[8.],8,L,-2075.0,16,15.7
"[8, 10]",S,"[8, 10]",18,9,[9. 2. 4. 4.],19,L,-2100.0,0,0
"[7, 10]",S,"[7, 10]",17,5,[ 5.  2. 10.],17,P,-2100.0,2,1.1
"[10, 3]",H,"[10, 3, 10]",23,10,[10.],10,L,-2125.0,3,1.7
"[10, 10]",S,"[10, 10]",20,7,[7. 8. 7.],22,W,-2100.0,1,0.6
"[9, 2]",D,"[9, 2, 6]",17,4,[4. 3. 8. 7.],22,W,-2050.0,1,0.6
"[10, 10]",S,"[10, 10]",20,2,[  2.   5. 111.],18,W,-1875.0,6,4.1
"[6, 111]",D,"[6, 111, 10]",17,6,[6. 4. 8.],18,L,-2175.0,5,3.6
"[10, 9]",S,"[10, 9]",19,10,[10.  6.  4.],20,L,-2200.0,6,4.7
"[5, 4]",H,"[5, 4, 10]",19,10,[10. 10.],20,L,-2225.0,6,5.1
"[5, 111]",H,"[5, 111, 7, 111, 3]",17,9,[ 9. 10.],19,L,-2250.0,5,4.6
"[10, 9]",S,"[10, 9]",19,10,[10.  5.  2.],17,W,-2225.0,0,0
"[10, 7]",S,"[10, 7]",17,7,[ 7. 10.],17,P,-2225.0,0,0.0
"[8, 111]",S,"[8, 111]",19,8,[8. 8. 8.],24,W,-2200.0,0,0.0
"[5, 10]",S,"[5, 10]",15,5,[ 5. 10.  9.],24,W,-2175.0,-1,-0.6
"[2, 8]",H,"[2, 8, 3, 10]",23,10,[10.],10,L,-2200.0,-1,-0.6
"[5, 5]",D,"[5, 5, 10]",20,2,[  2.  10. 111.  10.],23,W,-2150.0,-1,-0.7
"[6, 3]",D,"[6, 3, 10]",19,3,[  3. 111.   5.],19,P,-2150.0,-2,-1.4
"[6, 8]",H,"[6, 8, 4]",18,10,[ 10. 111.],21,L,-2175.0,0,0.0
"[10, 8]",S,"[10, 8]",18,111,[111.   9.],20,L,-2200.0,0,0.0
"[111, 2]",D,"[111, 2, 4]",17,5,[5. 2. 2. 4. 8.],21,L,-2250.0,-2,-1.8
"[6, 9]",H,"[6, 9, 8]",23,10,[10.],10,L,-2275.0,0,0
"[4, 4]",SP,"[array([ 4, 10]), array([ 4,  3, 10])]","[14, 17]",5,[ 5. 10. 10.],25,"['SW', 'SW']",-2225.0,0,0.0
"[6, 10]",H,"[6, 10, 10]",26,10,[10.],10,L,-2250.0,0,0.0
"[111, 10]",PBJ,"[111, 10]",21,9,[9. 2.],11,W,-2212.5,-2,-1.2
"[9, 5]",H,"[9, 5, 2, 111]",17,9,[ 9.  3. 10.],22,W,-2187.5,-3,-1.9
"[10, 9]",S,"[10, 9]",19,10,[10.  8.],18,W,-2162.5,-2,-1.4
"[4, 6]",H,"[4, 6, 2, 3, 10]",25,10,[10.],10,L,-2187.5,-4,-2.8
"[4, 9]",H,"[4, 9, 5]",18,7,[  7. 111.],18,P,-2187.5,-2,-1.6
"[10, 10]",S,"[10, 10]",20,2,[  2.   6. 111.],19,W,-2162.5,0,0.0
"[10, 7]",S,"[10, 7]",17,2,[ 2.  5.  2. 10.],19,L,-2187.5,-1,-0.9
"[6, 8]",S,"[6, 8]",14,2,[ 2.  6. 10.],18,L,-2212.5,0,0
"[5, 4]",D,"[5, 4, 6]",15,6,[ 6.  2. 10.],18,L,-2262.5,2,1.1
"[10, 3]",H,"[10, 3, 10]",23,10,[10.],10,L,-2287.5,6,3.4
"[5, 9]",H,"[5, 9, 5]",19,10,[10.  8.],18,W,-2262.5,4,2.3
"[10, 111]",PBJ,"[10, 111]",21,4,[ 4. 10.],14,W,-2075.0,5,3.1
"[3, 10]",S,"[3, 10]",13,2,[ 2. 10.  2.  3.],17,L,-2125.0,3,1.9
"[10, 4]",S,"[10, 4]",14,4,[  4.  10. 111.  10.],25,W,-2100.0,5,3.5
"[10, 7]",S,"[10, 7]",17,5,[5. 8. 5.],18,L,-2175.0,3,2.3
"[10, 6]",H,"[10, 6, 3]",19,10,[10.  2.  9.],21,L,-2200.0,5,4.1
"[10, 10]",S,"[10, 10]",20,7,[7. 3. 7.],17,W,-2175.0,6,5.5
"[111, 7]",D,"[111, 7, 111]",19,4,[4. 9. 7.],20,L,-2675.0,7,7.0
"[6, 111]",H,"[6, 111, 10]",17,10,[10. 10.],20,L,-2700.0,0,0
"[5, 2]",H,"[5, 2, 10]",17,5,[5. 4. 3. 2. 4.],18,L,-2725.0,-3,-1.6
"[5, 10]",H,"[5, 10, 111, 10]",26,10,[10.],10,L,-2750.0,3,1.7
"[9, 3]",S,"[9, 3]",12,5,[  5.   6.   3. 111.   4.],19,L,-2775.0,0,0.0
"[9, 10]",S,"[9, 10]",19,7,[ 7.  9. 10.],26,W,-2750.0,4,2.6
"[3, 7]",D,"[3, 7, 5]",15,3,[ 3. 10. 10.],23,W,-2600.0,3,2.1
"[10, 2]",H,"[10, 2, 8]",20,10,[10. 10.],20,P,-2600.0,5,3.8
"[10, 8]",S,"[10, 8]",18,8,[ 8.  6. 10.],24,W,-2450.0,3,2.5
"[111, 2]",D,"[111, 2, 8]",21,6,[  6.   6. 111.   5.],18,W,-2350.0,2,1.8
"[111, 8]",S,"[111, 8]",19,2,[ 2. 10. 10.],22,W,-2175.0,0,0
"[8, 10]",S,"[8, 10]",18,2,[ 2.  4.  2.  7. 10.],25,W,-2150.0,-2,-1.1
"[9, 3]",S,"[9, 3]",12,4,[4. 7. 6.],17,L,-2175.0,0,0.0
"[8, 4]",H,"[8, 4, 5]",17,111,[111.   9.],20,L,-2200.0,4,2.4
"[10, 7]",S,"[10, 7]",17,10,[10.  8.],18,L,-2225.0,5,3.2
"[7, 111]",H,"[7, 111, 5, 2, 10]",25,10,[10.],10,L,-2250.0,4,2.7
"[10, 6]",H,"[10, 6, 8]",24,10,[10.],10,L,-2275.0,4,2.9
"[2, 111]",D,"[2, 111, 5]",18,5,[  5. 111. 111.],17,W,-2225.0,3,2.3
"[10, 10]",S,"[10, 10]",20,9,[ 9. 10.],19,W,-2125.0,3,2.5
"[10, 10]",S,"[10, 10]",20,8,[8. 9.],17,W,-2100.0,0,0.0
"[2, 111]",H,"[2, 111, 5]",18,4,[ 4. 10.  6.],20,L,-2125.0,-2,-1.9
"[3, 8]",D,"[3, 8, 2]",13,10,[10.  9.],19,L,-2175.0,0,0
"[10, 10]",S,"[10, 10]",20,4,[  4.  10. 111.   6.],21,L,-2200.0,1,0.5
"[111, 5]",H,"[111, 5, 5]",21,10,[10. 10.],20,W,-2175.0,-1,-0.6
"[3, 4]",H,"[3, 4, 2, 111]",20,6,[6. 2. 6. 8.],22,W,-2150.0,-2,-1.2
"[2, 9]",D,"[2, 9, 10]",21,2,[ 2. 10. 10.],22,W,-2050.0,3,1.9
"[6, 9]",H,"[6, 9, 8]",23,111,[111.],11,L,-2075.0,2,1.4
"[9, 8]",S,"[9, 8]",17,8,[ 8.  3. 10.],21,L,-2100.0,2,1.5
"[10, 7]",S,"[10, 7]",17,4,[4. 9. 8.],21,L,-2125.0,2,1.6
"[5, 4]",H,"[5, 4, 5, 10]",24,10,[10.],10,L,-2150.0,3,2.6
"[111, 9]",S,"[111, 9]",20,10,[10. 10.],20,P,-2150.0,4,3.8
"[111, 10]",PBJ,"[111, 10]",21,4,[4. 7.],11,W,-2112.5,0,0
"[10, 2]",H,"[10, 2, 3, 10]",25,10,[10.],10,L,-2137.5,0,0.0
"[111, 9]",S,"[111, 9]",20,111,[111.  10.],21,L,-2162.5,-1,-0.5
"[3, 10]",S,"[3, 10]",13,4,[4. 8. 8.],20,L,-2187.5,-4,-2.3
"[7, 10]",S,"[7, 10]",17,2,[2. 3. 4. 3. 2. 7.],21,L,-2212.5,-3,-1.8
"[2, 8]",H,"[2, 8, 4, 6]",20,10,[10.  9.],19,W,-2187.5,3,2.0
"[3, 10]",H,"[3, 10, 7]",20,10,[10.  4.  4.],18,W,-2037.5,5,3.6
"[5, 10]",S,"[5, 10]",15,5,[ 5. 10.  9.],24,W,-1787.5,7,5.5
"[10, 8]",S,"[10, 8]",18,10,[10.  8.],18,P,-1787.5,7,6.0
"[10, 6]",H,"[10, 6, 10]",26,7,[7.],7,L,-2037.5,5,4.6
"[2, 5]",H,"[2, 5, 3, 9]",19,9,[ 9. 10.],19,P,-2037.5,5,4.9
"[2, 4]",H,"[2, 4, 4, 7]",17,6,[ 6.  3. 10.],19,L,-2062.5,0,0
"[4, 5]",H,"[4, 5, 3, 4, 9]",25,8,[8.],8,L,-2087.5,5,2.7
"[2, 10]",S,"[2, 10]",12,6,[ 6. 10.  8.],24,W,-2062.5,9,5.1
"[111, 2]",H,"[111, 2, 8]",21,111,[111.   9.],20,W,-1837.5,9,5.4
"[10, 9]",S,"[10, 9]",19,111,[111.   6.],17,W,-1612.5,8,5.1
"[2, 10]",S,"[2, 10]",12,4,[4. 7. 8.],19,L,-1812.5,7,4.7
"[4, 10]",S,"[4, 10]",14,6,[6. 5. 8.],19,L,-1837.5,9,6.5
"[7, 111]",D,"[7, 111, 8]",16,3,[ 3. 10. 10.],23,W,-1787.5,11,8.5
"[10, 10]",S,"[10, 10]",20,10,[10.  5.  3.],18,W,-1537.5,10,8.5
"[10, 2]",S,"[10, 2]",12,6,[6. 7. 9.],22,W,-1287.5,9,8.4
"[10, 10]",S,"[10, 10]",20,10,[10.  2.  2.  3.],17,W,-1037.5,0,0
"[10, 8]",S,"[10, 8]",18,2,[  2.   6. 111.],19,L,-1062.5,0,0.0
"[10, 10]",S,"[10, 10]",20,10,[10.  6. 10.],26,W,-1037.5,0,0.0
"[10, 8]",S,"[10, 8]",18,4,[ 4.  6. 10.],20,L,-1062.5,-3,-1.8
"[3, 9]",S,"[3, 9]",12,5,[5. 7. 6.],18,L,-1087.5,-3,-1.9
"[8, 10]",S,"[8, 10]",18,3,[ 3. 10. 10.],23,W,-1062.5,1,0.7
"[8, 10]",S,"[8, 10]",18,10,[10.  8.],18,P,-1062.5,-1,-0.7
"[7, 2]",H,"[7, 2, 2, 111, 10]",22,111,[111.],11,L,-1087.5,-3,-2.3
"[10, 10]",S,"[10, 10]",20,4,[4. 5. 5. 2. 9.],25,W,-1062.5,-3,-2.5
"[7, 4]",D,"[7, 4, 5]",16,5,[5. 9. 6.],20,L,-1112.5,-1,-0.9
"[8, 5]",S,"[8, 5]",13,4,[ 4. 10.  7.],21,L,-1137.5,0,0
"[111, 10]",PBJ,"[111, 10]",21,3,[3. 6.],9,W,-1100.0,2,1.1
"[111, 6]",H,"[111, 6, 3]",20,10,[10.  5. 10.],25,W,-1075.0,2,1.1
"[9, 10]",S,"[9, 10]",19,8,[8. 9.],17,W,-1050.0,2,1.2
"[10, 10]",S,"[10, 10]",20,8,[ 8. 10.],18,W,-1025.0,1,0.6
"[4, 10]",S,"[4, 10]",14,4,[4. 9. 5.],18,L,-1050.0,-2,-1.3
"[10, 9]",S,"[10, 9]",19,2,[2. 6. 6. 4.],18,W,-1025.0,0,0.0
"[3, 3]",SP,"[array([  3, 111,   7]), array([ 3, 10]), array([3, 7, 3]), array([ 3, 10])]","[21, 13, 13, 13]",2,[2. 7. 7. 5.],21,"['SP', 'SL', 'SL', 'SL']",-1175.0,3,2.2
"[7, 111]",H,"[7, 111, 6, 8]",22,10,[10.],10,L,-1200.0,11,2.2
"[10, 6]",S,"[10, 6]",16,6,[ 6.  5. 10.],21,L,-1225.0,0,0
"[4, 10]",H,"[4, 10, 2, 10]",26,10,[10.],10,L,-1250.0,1,0.5
"[6, 8]",H,"[6, 8, 111, 10]",25,10,[10.],10,L,-1275.0,0,0.0
"[6, 10]",H,"[6, 10, 4]",20,10,[10.  5.  7.],22,W,-1250.0,-2,-1.2
"[10, 10]",S,"[10, 10]",20,4,[4. 8. 2. 3.],17,W,-1225.0,0,0.0
"[5, 4]",H,"[5, 4, 10]",19,10,[10.  3. 10.],23,W,-1200.0,1,0.7
"[10, 4]",H,"[10, 4, 9]",23,10,[10.],10,L,-1225.0,1,0.7
"[7, 2]",H,"[7, 2, 8]",17,8,[8. 6. 9.],23,W,-1200.0,0,0.0
"[9, 3]",H,"[9, 3, 111, 7]",20,10,[10. 10.],20,P,-1200.0,3,2.6
"[2, 3]",H,"[2, 3, 7]",12,4,[4. 8. 9.],21,L,-1300.0,2,1.9
"[10, 10]",S,"[10, 10]",20,7,[ 7.  7. 10.],24,W,-1275.0,0,0
"[4, 10]",H,"[4, 10, 10]",24,10,[10.],10,L,-1300.0,-1,-0.5
"[7, 9]",H,"[7, 9, 10]",26,111,[111.],11,L,-1325.0,-3,-1.6
"[4, 8]",H,"[4, 8, 10]",22,8,[8.],8,L,-1350.0,-4,-2.3
"[2, 6]",H,"[2, 6, 3, 5, 7]",23,8,[8.],8,L,-1375.0,-4,-2.4
"[6, 10]",H,"[6, 10, 10]",26,7,[7.],7,L,-1400.0,1,0.6
"[3, 10]",H,"[3, 10, 10]",23,9,[9.],9,L,-1425.0,1,0.7
"[4, 9]",S,"[4, 9]",13,6,[  6. 111.],17,L,-1450.0,0,0.0
"[8, 5]",H,"[8, 5, 6]",19,10,[10. 10.],20,L,-1475.0,1,0.8
"[2, 10]",H,"[2, 10, 10]",22,10,[10.],10,L,-1500.0,1,0.8
"[5, 5]",H,"[5, 5, 5, 10]",25,10,[10.],10,L,-1525.0,-1,-0.9
"[10, 9]",S,"[10, 9]",19,8,[8. 8. 6.],22,W,-1500.0,0,0.0
"[111, 10]",PBJ,"[111, 10]",21,111,[111.  10.],21,W,-1462.5,0,0
"[6, 10]",H,"[6, 10, 5]",21,10,[10.  8.],18,W,-1437.5,-4,-2.1
"[4, 6]",D,"[4, 6, 9]",19,5,[ 5.  6. 10.],21,L,-1487.5,-4,-2.2
"[3, 8]",D,"[3, 8, 9]",20,10,[10.  5.  9.],24,W,-1437.5,-1,-0.6
"[10, 2]",H,"[10, 2, 9]",21,10,[10. 10.],20,W,-1412.5,0,0.0
"[10, 7]",S,"[10, 7]",17,111,[111.   7.],18,L,-1437.5,-2,-1.3
"[10, 6]",H,"[10, 6, 10]",26,10,[10.],10,L,-1462.5,-2,-1.4
"[10, 10]",S,"[10, 10]",20,10,[10.  8.],18,W,-1437.5,-4,-3.0
"[6, 2]",H,"[6, 2, 111]",19,3,[ 3. 10. 10.],23,W,-1412.5,-7,-5.5
"[5, 10]",H,"[5, 10, 2]",17,8,[8. 4. 2. 9.],23,W,-1387.5,-7,-6.1
"[8, 9]",S,"[8, 9]",17,8,[ 8. 10.],18,L,-1412.5,-4,-3.9
"[9, 7]",S,"[9, 7]",16,2,[2. 7. 5. 9.],23,W,-1387.5,0,0
"[2, 111]",H,"[2, 111, 4]",17,2,[ 2. 10.  8.],20,L,-1462.5,4,2.1
"[111, 9]",S,"[111, 9]",20,6,[ 6. 10.  2.],18,W,-1437.5,5,2.8
"[5, 10]",H,"[5, 10, 8]",23,7,[7.],7,L,-1562.5,5,3.0
"[10, 3]",S,"[10, 3]",13,4,[4. 4. 7. 9.],24,W,-1537.5,6,3.8
"[9, 2]",D,"[9, 2, 5]",16,10,[10. 10.],20,L,-2037.5,9,6.1
"[6, 4]",D,"[6, 4, 2]",12,5,[5. 8. 5.],18,L,-2087.5,9,6.5
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,-2087.5,14,11.0
"[3, 10]",S,"[3, 10]",13,5,[ 5. 10.  9.],24,W,-2062.5,10,8.4
"[5, 10]",H,"[5, 10, 4]",19,8,[  8.   3. 111.  10.],22,W,-1812.5,10,9.1
"[8, 3]",D,"[8, 3, 2]",13,7,[ 7.  6. 10.],23,W,-1312.5,0,0
"[2, 8]",H,"[2, 8, 8]",18,10,[10.  7.],17,W,-1262.5,3,1.6
"[7, 2]",H,"[7, 2, 10]",19,8,[  8. 111.],19,P,-1262.5,4,2.2
"[10, 10]",S,"[10, 10]",20,3,[ 3.  6. 10.],19,W,-1187.5,4,2.4
"[5, 4]",D,"[5, 4, 9]",18,5,[ 5.  3. 10.],18,P,-1187.5,3,1.9
"[3, 7]",D,"[3, 7, 2]",12,8,[ 8.  2.  6. 10.],26,W,-1087.5,6,4.1
"[9, 6]",S,"[9, 6]",15,4,[  4.   9. 111.   9.],23,W,-837.5,10,7.4
"[10, 111]",PBJ,"[10, 111]",21,10,[10. 10.],20,W,-462.5,11,8.9
"[6, 5]",D,"[6, 5, 8]",19,111,[111.   4.   7.  10.],22,W,37.5,7,6.1
"[10, 4]",H,"[10, 4, 5]",19,10,[10.  6.  9.],25,W,287.5,9,8.8
"[10, 8]",S,"[10, 8]",18,9,[ 9. 10.],19,L,37.5,0,0
"[4, 2]",H,"[4, 2, 5, 3, 8]",22,10,[10.],10,L,12.5,-2,-1.0
"[7, 111]",D,"[7, 111, 9]",17,6,[ 6. 10. 10.],26,W,62.5,1,0.6
"[10, 7]",S,"[10, 7]",17,3,[ 3.  4.  5. 10.],22,W,87.5,0,0.0
"[3, 8]",D,"[3, 8, 9]",20,3,[3. 6. 5. 6.],20,P,87.5,2,1.3
"[10, 9]",S,"[10, 9]",19,111,[111. 111.  10.  10.],22,W,112.5,7,4.9
"[3, 6]",H,"[3, 6, 9]",18,10,[10.  5.  4.],19,L,62.5,2,1.5
"[9, 10]",S,"[9, 10]",19,9,[ 9.  5. 10.],24,W,87.5,5,4.1
"[8, 7]",S,"[8, 7]",15,3,[ 3. 10.  2. 10.],25,W,237.5,4,3.6
"[6, 3]",H,"[6, 3, 10]",19,10,[10.  8.],18,W,462.5,5,5.0
"[2, 10]",S,"[2, 10]",12,5,[  5. 111.   9.   3.],18,L,212.5,0,0
"[6, 10]",H,"[6, 10, 10]",26,10,[10.],10,L,187.5,1,0.5
"[2, 10]",S,"[2, 10]",12,5,[ 5. 10.  4.],19,L,162.5,-1,-0.6
"[4, 10]",H,"[4, 10, 10]",24,111,[111.],11,L,137.5,0,0.0
"[5, 9]",H,"[5, 9, 10]",24,10,[10.],10,L,112.5,-2,-1.2
"[111, 111]",SP,"[array([111,  10]), array([111,   4])]","[21, 115]",10,[10.  6.  6.],22,"['SW', 'SW']",162.5,-3,-1.9
"[10, 3]",H,"[10, 3, 2, 6]",21,10,[10. 10.],20,W,187.5,-4,-1.9
"[7, 4]",D,"[7, 4, 7]",18,4,[  4. 111.   3.],18,P,187.5,-4,-3.1
"[8, 9]",S,"[8, 9]",17,10,[10.  2.  8.],20,L,162.5,0,0.0
"[2, 5]",H,"[2, 5, 7, 4]",18,10,[10.  2.  8.],20,L,137.5,0,0.0
"[4, 10]",H,"[4, 10, 4]",18,8,[ 8. 10.],18,P,137.5,0,0
"[9, 7]",S,"[9, 7]",16,2,[2. 2. 7. 8.],19,L,112.5,0,0.0
"[8, 10]",S,"[8, 10]",18,3,[ 3. 10.  8.],21,L,87.5,4,2.2
"[10, 10]",S,"[10, 10]",20,4,[4. 2. 8. 2. 6.],22,W,112.5,3,1.8
"[6, 111]",H,"[6, 111, 3]",20,9,[9. 2. 8.],19,W,237.5,5,3.2
"[9, 4]",S,"[9, 4]",13,5,[ 5. 10.  6.],21,L,37.5,7,4.9
"[7, 2]",H,"[7, 2, 10]",19,111,[111.  10.],21,L,12.5,9,6.7
"[8, 8]",SP,"[array([ 8,  4, 10]), array([  8,   5, 111, 111,   5])]","[22, 240]",10,[10.  3. 10.],23,"['SL', 'SW']",12.5,8,6.4
"[2, 10]",H,"[2, 10, 6]",18,10,[10.  5.  9.],24,W,37.5,7,6.4
"[6, 9]",H,"[6, 9, 10]",25,7,[7.],7,L,-212.5,0,0
