Player First Hand,Player Action,Player Hand,Player Sum,Dealer Show Card,Dealer Hand,Dealer Sum,Result,Total Winning,Running Count,True Count
"[7, 111]",D,"[7, 111, 2]",20,6,[ 6.  6. 10.],22,W,6125.0,0,0
"[10, 10]",S,"[10, 10]",20,111,[111.   2.   6.],19,W,6150.0,2,1.1
"[8, 4]",H,"[8, 4, 5]",17,10,[10.  7.],17,P,6150.0,1,0.6
"[2, 8]",D,"[2, 8, 111]",21,3,[ 3.  2. 10.  3.],18,W,6200.0,3,1.8
"[5, 8]",S,"[5, 8]",13,3,[ 3.  2. 10.  8.],23,W,6325.0,5,3.2
"[7, 9]",H,"[7, 9, 2]",18,10,[10.  4.  5.],19,L,6125.0,7,4.9
"[3, 4]",H,"[3, 4, 10]",17,10,[10. 10.],20,L,6100.0,10,7.5
"[4, 10]",H,"[4, 10, 10]",24,7,[7.],7,L,6075.0,9,7.3
"[6, 9]",H,"[6, 9, 8]",23,111,[111.],11,L,6050.0,9,7.8
"[5, 5]",H,"[5, 5, 8]",18,111,[111.   9.],20,L,6025.0,9,8.4
"[8, 10]",S,"[8, 10]",18,10,[10.  3.  9.],22,W,6050.0,0,0
"[10, 10]",S,"[10, 10]",20,9,[ 9.  3. 10.],22,W,6075.0,-1,-0.5
"[3, 9]",H,"[3, 9, 3, 111, 10]",26,9,[9.],9,L,6050.0,-3,-1.7
"[10, 4]",H,"[10, 4, 111, 5]",20,10,[10.  7.],17,W,6075.0,-3,-1.8
"[5, 9]",H,"[5, 9, 2, 6]",22,10,[10.],10,L,6050.0,-3,-1.9
"[4, 10]",H,"[4, 10, 10]",24,10,[10.],10,L,6025.0,-1,-0.7
"[10, 9]",S,"[10, 9]",19,2,[2. 3. 6. 8.],19,P,6025.0,-3,-2.1
"[10, 5]",S,"[10, 5]",15,3,[  3.   4.   4. 111.  10.],22,W,6050.0,-1,-0.8
"[111, 10]",PBJ,"[111, 10]",21,4,[4. 5.],9,W,6087.5,0,0.0
"[4, 7]",D,"[4, 7, 3]",14,5,[ 5.  4. 10.],19,L,6037.5,0,0.0
"[2, 10]",S,"[2, 10]",12,5,[5. 6. 6.],17,L,6012.5,0,0
"[10, 10]",S,"[10, 10]",20,111,[111. 111.   8.],20,P,6012.5,3,1.6
"[4, 4]",H,"[4, 4, 111]",19,10,[10.  6. 10.],26,W,6037.5,-1,-0.6
"[111, 2]",D,"[111, 2, 10]",13,6,[6. 7. 9.],22,W,6087.5,-1,-0.6
"[10, 10]",S,"[10, 10]",20,3,[ 3.  5.  4. 10.],22,W,6112.5,0,0.0
"[7, 5]",H,"[7, 5, 6]",18,3,[3. 9. 7.],19,L,6087.5,0,0.0
"[9, 10]",S,"[9, 10]",19,8,[ 8. 10.],18,W,6112.5,5,3.7
"[10, 9]",S,"[10, 9]",19,9,[9. 8.],17,W,6187.5,3,2.4
"[3, 4]",H,"[3, 4, 5]",12,4,[4. 2. 8. 2. 2.],18,L,6137.5,2,1.7
"[7, 3]",D,"[7, 3, 3]",13,9,[ 9. 10.],19,L,6087.5,9,8.7
"[7, 2]",D,"[7, 2, 3]",12,5,[  5. 111.  10.   3.],19,L,6037.5,0,0
"[10, 6]",H,"[10, 6, 4]",20,7,[  7.   8. 111.  10.],26,W,6062.5,3,1.6
"[2, 10]",H,"[2, 10, 10]",22,8,[8.],8,L,6012.5,3,1.7
"[5, 2]",H,"[5, 2, 10]",17,5,[ 5.  3. 10.],18,L,5987.5,2,1.2
"[3, 7]",H,"[3, 7, 10]",20,10,[10. 10.],20,P,5987.5,4,2.6
"[10, 8]",S,"[10, 8]",18,2,[ 2.  5.  4. 10.],21,L,5962.5,3,2.1
"[10, 6]",H,"[10, 6, 8]",24,9,[9.],9,L,5937.5,4,3.0
"[10, 111]",PBJ,"[10, 111]",21,10,[10. 10.],20,W,5975.0,4,3.2
"[3, 9]",H,"[3, 9, 6]",18,7,[ 7. 10.],17,W,6000.0,0,0.0
"[6, 3]",D,"[6, 3, 10]",19,6,[6. 2. 7. 9.],24,W,6100.0,2,1.9
"[4, 10]",H,"[4, 10, 10]",24,9,[9.],9,L,5850.0,0,0
"[6, 10]",H,"[6, 10, 5]",21,9,[  9.   3. 111.  10.],23,W,5875.0,-1,-0.5
"[6, 2]",H,"[6, 2, 111]",19,5,[ 5. 10.  2.],17,W,5900.0,-1,-0.6
"[111, 9]",S,"[111, 9]",20,8,[8. 2. 7.],17,W,5925.0,1,0.6
"[111, 10]",PBJ,"[111, 10]",21,10,[10.  4.],14,W,5962.5,2,1.3
"[4, 111]",H,"[4, 111, 9, 10]",24,7,[7.],7,L,5937.5,0,0.0
"[7, 8]",S,"[7, 8]",15,5,[5. 8. 3. 3.],19,L,5912.5,0,0.0
"[10, 9]",S,"[10, 9]",19,111,[111.   6.],17,W,5937.5,4,3.1
"[3, 10]",H,"[3, 10, 10]",23,10,[10.],10,L,5837.5,3,2.5
"[111, 4]",H,"[111, 4, 6]",21,10,[10. 10.],20,W,5862.5,1,0.9
"[7, 7]",SP,"[array([7, 5]), array([7, 4, 2])]","[12, 13]",4,[ 4. 10.  3.],17,"['SL', 'SL']",5787.5,0,0.0
"[7, 3]",D,"[7, 3, 10]",20,5,[  5.   4. 111.],20,P,5787.5,0,0
"[10, 3]",S,"[10, 3]",13,4,[ 4.  6. 10.],20,L,5762.5,2,1.1
"[8, 4]",H,"[8, 4, 5]",17,10,[10. 10.],20,L,5737.5,3,1.7
"[6, 7]",H,"[6, 7, 8]",21,10,[10. 10.],20,W,5762.5,3,1.8
"[4, 3]",H,"[4, 3, 4, 111, 9]",21,3,[ 3.  2.  9. 10.],24,W,5812.5,3,1.9
"[10, 10]",S,"[10, 10]",20,3,[ 3.  6. 10.],19,W,5987.5,6,4.2
"[7, 10]",S,"[7, 10]",17,10,[10. 10.],20,L,5837.5,5,3.8
"[10, 9]",S,"[10, 9]",19,5,[  5.   2. 111.],18,W,5862.5,3,2.4
"[6, 9]",H,"[6, 9, 2]",17,9,[ 9. 10.],19,L,5762.5,3,2.6
"[8, 2]",H,"[8, 2, 6, 7]",23,111,[111.],11,L,5737.5,4,3.8
"[10, 10]",S,"[10, 10]",20,6,[ 6.  3.  7. 10.],26,W,5762.5,0,0
"[7, 3]",D,"[7, 3, 9]",19,5,[ 5. 10. 10.],25,W,5812.5,0,0.0
"[2, 10]",H,"[2, 10, 111]",13,2,[ 2. 10. 10.],22,W,5837.5,1,0.6
"[5, 6]",D,"[5, 6, 8]",19,8,[8. 9.],17,W,5887.5,-1,-0.6
"[4, 4]",SP,"[array([ 4,  5, 10]), array([ 4, 10])]","[19, 14]",6,[ 6.  4. 10.],20,"['SL', 'SL']",5812.5,1,0.6
"[2, 10]",H,"[2, 10, 9]",21,7,[7. 9. 8.],24,W,5837.5,3,0.6
"[111, 10]",PBJ,"[111, 10]",21,10,[10. 10.],20,W,6025.0,4,3.1
"[10, 5]",H,"[10, 5, 10]",25,9,[9.],9,L,6000.0,0,0.0
"[10, 2]",H,"[10, 2, 5]",17,111,[111.   3.   2.  10.  10.],26,W,6025.0,-1,-0.9
"[10, 111]",PBJ,"[10, 111]",21,10,[10. 10.],20,W,6062.5,0,0
"[4, 10]",S,"[4, 10]",14,3,[ 3.  8. 10.],21,L,6037.5,-4,-2.1
"[10, 6]",H,"[10, 6, 7]",23,7,[7.],7,L,6012.5,-4,-2.2
"[111, 8]",S,"[111, 8]",19,4,[  4. 111.   4.],19,P,6012.5,-2,-1.1
"[4, 10]",H,"[4, 10, 10]",24,10,[10.],10,L,5987.5,-2,-1.2
"[10, 6]",H,"[10, 6, 8]",24,10,[10.],10,L,5962.5,-4,-2.5
"[10, 5]",S,"[10, 5]",15,5,[  5. 111.   3.],19,L,5937.5,-5,-3.3
"[4, 4]",H,"[4, 4, 5, 3, 3]",19,10,[10.  6.  5.],21,L,5912.5,-4,-2.8
"[10, 7]",S,"[10, 7]",17,8,[ 8. 10.],18,L,5887.5,2,1.6
"[6, 7]",S,"[6, 7]",13,2,[  2. 111.   7.],20,L,5862.5,1,0.9
"[6, 2]",H,"[6, 2, 9]",17,10,[10.  9.],19,L,5837.5,4,3.7
"[3, 10]",S,"[3, 10]",13,6,[6. 4. 6. 7.],23,W,5862.5,0,0
"[4, 10]",H,"[4, 10, 7]",21,10,[10.  4. 10.],24,W,5937.5,4,2.1
"[10, 7]",S,"[10, 7]",17,10,[10.  9.],19,L,5862.5,4,2.3
"[10, 9]",S,"[10, 9]",19,4,[  4. 111.   4.],19,P,5862.5,3,1.8
"[111, 10]",PBJ,"[111, 10]",21,111,[111.   7.],18,W,5900.0,3,1.9
"[5, 3]",H,"[5, 3, 10]",18,5,[ 5. 10.  3.],18,P,5900.0,1,0.7
"[10, 10]",S,"[10, 10]",20,5,[5. 2. 2. 2. 8.],19,W,5925.0,3,2.1
"[10, 5]",H,"[10, 5, 7]",22,10,[10.],10,L,5775.0,5,3.9
"[10, 7]",S,"[10, 7]",17,6,[ 6.  2. 10.],18,L,5750.0,5,4.2
"[6, 4]",D,"[6, 4, 10]",20,9,[9. 8.],17,W,5800.0,6,5.5
"[111, 2]",H,"[111, 2, 4]",17,10,[10.  3.  3.  9.],25,W,6050.0,7,7.0
"[10, 10]",S,"[10, 10]",20,10,[10.  5. 10.],25,W,6300.0,0,0
"[3, 10]",H,"[3, 10, 2, 2]",17,111,[111.   5.  10.  10.],26,W,6325.0,-3,-1.6
"[10, 9]",S,"[10, 9]",19,3,[ 3.  9. 10.],22,W,6350.0,-3,-1.7
"[2, 3]",H,"[2, 3, 10, 10]",25,7,[7.],7,L,6325.0,-4,-2.4
"[6, 10]",H,"[6, 10, 6]",22,111,[111.],11,L,6300.0,-3,-1.9
"[2, 111]",D,"[2, 111, 10]",13,6,[6. 7. 8.],21,L,6250.0,-3,-2.0
"[6, 8]",H,"[6, 8, 4]",18,10,[10.  3. 10.],23,W,6275.0,-2,-1.5
"[5, 5]",D,"[5, 5, 8]",18,9,[9. 9.],18,P,6275.0,-1,-0.8
"[6, 6]",SP,"[array([ 6, 10]), array([6, 9]), array([6, 5, 3])]","[16, 15, 14]",3,[3. 8. 2. 4.],17,"['SL', 'SL', 'SL']",6175.0,1,0.9
"[111, 10]",PBJ,"[111, 10]",21,10,[10. 10.],20,W,6212.5,0,0
"[10, 5]",H,"[10, 5, 8]",23,10,[10.],10,L,6187.5,-4,-2.1
"[4, 4]",H,"[4, 4, 9]",17,7,[7. 8. 2.],17,P,6187.5,-5,-2.7
"[3, 10]",S,"[3, 10]",13,5,[  5.  10. 111.   7.],23,W,6212.5,-1,-0.6
"[7, 10]",S,"[7, 10]",17,8,[8. 9.],17,P,6212.5,-1,-0.6
"[10, 10]",S,"[10, 10]",20,3,[ 3. 10.  2. 10.],25,W,6237.5,-1,-0.7
"[10, 9]",S,"[10, 9]",19,7,[  7.   9. 111.],17,W,6262.5,-3,-2.1
"[111, 10]",PBJ,"[111, 10]",21,10,[10.  5.],15,W,6300.0,-4,-3.0
"[5, 3]",H,"[5, 3, 10]",18,3,[ 3. 10. 10.],23,W,6325.0,-6,-4.8
"[2, 3]",H,"[2, 3, 7, 4, 2]",18,10,[10.  8.],18,P,6325.0,-6,-5.3
"[7, 10]",S,"[7, 10]",17,111,[111. 111.   6.],18,L,6300.0,-2,-2.0
"[10, 6]",H,"[10, 6, 10]",26,111,[111.],11,L,6275.0,0,0
"[9, 10]",S,"[9, 10]",19,10,[10.  7.],17,W,6300.0,-2,-1.0
"[2, 3]",H,"[2, 3, 111]",16,5,[5. 3. 6. 6.],20,L,6275.0,-3,-1.6
"[10, 10]",S,"[10, 10]",20,2,[ 2.  8. 10.],20,P,6275.0,2,1.2
"[10, 8]",S,"[10, 8]",18,4,[4. 5. 8.],17,W,6300.0,0,0.0
"[8, 5]",H,"[8, 5, 4]",17,111,[111.  10.],21,L,6275.0,1,0.7
"[4, 9]",H,"[4, 9, 2, 111, 10]",26,10,[10.],10,L,6250.0,1,0.7
"[3, 9]",H,"[3, 9, 9]",21,10,[10. 10.],20,W,6275.0,0,0.0
"[9, 6]",H,"[9, 6, 6]",21,8,[8. 5. 2. 5.],20,W,6300.0,-1,-0.8
"[10, 10]",S,"[10, 10]",20,3,[ 3. 10. 10.],23,W,6450.0,4,3.7
"[10, 10]",S,"[10, 10]",20,4,[ 4. 10. 10.],24,W,6475.0,0,0
"[3, 9]",H,"[3, 9, 7]",19,10,[10. 10.],20,L,6450.0,-3,-1.6
"[6, 2]",H,"[6, 2, 4, 2, 9]",23,111,[111.],11,L,6425.0,-3,-1.7
"[3, 2]",H,"[3, 2, 2, 10]",17,3,[ 3. 10. 10.],23,W,6450.0,0,0.0
"[4, 9]",H,"[4, 9, 8]",21,10,[10. 10.],20,W,6475.0,1,0.6
"[6, 10]",H,"[6, 10, 10]",26,9,[9.],9,L,6450.0,0,0.0
"[111, 111]",SP,"[array([111,   7]), array([111,   4])]","[18, 115]",4,[ 4. 10.  9.],23,"['SW', 'SW']",6500.0,-1,-0.7
"[10, 8]",S,"[10, 8]",18,7,[  7.   3.   6. 111.],17,W,6525.0,-1,-0.7
"[8, 4]",H,"[8, 4, 7]",19,111,[111.   9.],20,L,6500.0,0,0.0
"[111, 5]",H,"[111, 5, 111]",17,10,[10.  7.],17,P,6500.0,1,1.0
"[2, 4]",H,"[2, 4, 7, 10]",23,9,[9.],9,L,6475.0,0,0
"[7, 10]",S,"[7, 10]",17,6,[6. 6. 9.],21,L,6450.0,2,1.1
"[10, 8]",S,"[10, 8]",18,3,[ 3.  7. 10.],20,L,6425.0,4,2.2
"[4, 10]",H,"[4, 10, 2, 2]",18,8,[8. 5. 8.],21,L,6400.0,4,2.3
"[3, 9]",H,"[3, 9, 111, 6]",19,9,[ 9. 10.],19,P,6400.0,7,4.4
"[8, 10]",S,"[8, 10]",18,111,[111. 111.  10.   4.   2.],18,P,6400.0,7,4.8
"[3, 5]",H,"[3, 5, 7]",15,6,[ 6.  4. 10.],20,L,6375.0,5,3.8
"[8, 10]",S,"[8, 10]",18,9,[ 9. 10.],19,L,6350.0,9,7.4
"[6, 10]",S,"[6, 10]",16,2,[ 2.  9. 10.],21,L,6325.0,7,6.2
"[4, 9]",H,"[4, 9, 7]",20,111,[111.   5.   7.  10.],23,W,6350.0,7,6.7
"[2, 10]",H,"[2, 10, 10]",22,111,[111.],11,L,6100.0,0,0
"[111, 7]",S,"[111, 7]",18,8,[ 8.  2. 10.],20,L,6075.0,-2,-1.0
"[3, 10]",S,"[3, 10]",13,6,[ 6.  9. 10.],25,W,6100.0,-2,-1.1
"[6, 10]",S,"[6, 10]",16,5,[5. 8. 7.],20,L,6075.0,-2,-1.2
"[4, 111]",H,"[4, 111, 6]",21,3,[ 3. 10.  9.],22,W,6100.0,0,0.0
"[2, 8]",D,"[2, 8, 7]",17,7,[ 7. 10.],17,P,6100.0,1,0.7
"[10, 7]",S,"[10, 7]",17,3,[ 3.  9.  4. 10.],26,W,6125.0,3,2.1
"[10, 2]",H,"[10, 2, 10]",22,9,[9.],9,L,6000.0,4,3.1
"[8, 10]",S,"[8, 10]",18,10,[10. 10.],20,L,5975.0,3,2.4
"[9, 5]",H,"[9, 5, 2, 3]",19,8,[8. 4. 7.],19,P,5975.0,0,0.0
"[10, 8]",S,"[10, 8]",18,7,[  7.   6.   2. 111.  10.],26,W,6000.0,5,4.9
"[5, 111]",H,"[5, 111, 10]",16,3,[ 3.  9.  2. 10.],24,W,6250.0,0,0
"[5, 7]",H,"[5, 7, 5]",17,8,[8. 4. 6.],18,L,6225.0,0,0.0
"[10, 7]",S,"[10, 7]",17,10,[10.  8.],18,L,6200.0,5,2.9
"[10, 7]",S,"[10, 7]",17,10,[10. 10.],20,L,6175.0,4,2.4
"[10, 10]",S,"[10, 10]",20,9,[ 9. 10.],19,W,6200.0,2,1.3
"[4, 111]",H,"[4, 111, 8]",13,2,[ 2. 10. 10.],22,W,6225.0,-1,-0.7
"[4, 10]",S,"[4, 10]",14,4,[  4. 111.   2.],17,L,6200.0,-2,-1.4
"[6, 8]",H,"[6, 8, 3]",17,10,[10. 10.],20,L,6175.0,-1,-0.8
"[10, 7]",S,"[10, 7]",17,2,[  2.   5. 111.],18,L,6150.0,-1,-0.8
"[5, 111]",D,"[5, 111, 3]",19,5,[ 5.  4.  3. 10.],22,W,6200.0,0,0.0
"[6, 10]",H,"[6, 10, 10]",26,10,[10.],10,L,6075.0,0,0
"[3, 10]",H,"[3, 10, 9]",22,9,[9.],9,L,6050.0,-2,-1.0
"[6, 10]",H,"[6, 10, 10]",26,7,[7.],7,L,6025.0,-2,-1.1
"[9, 8]",S,"[9, 8]",17,10,[10. 10.],20,L,6000.0,-2,-1.1
"[3, 6]",H,"[3, 6, 6, 10]",25,111,[111.],11,L,5975.0,-4,-2.4
"[2, 8]",H,"[2, 8, 5, 10]",25,10,[10.],10,L,5950.0,-3,-1.9
"[2, 5]",H,"[2, 5, 10]",17,4,[4. 5. 8.],17,P,5950.0,-3,-2.0
"[7, 4]",D,"[7, 4, 10]",21,111,[111.   2.   7.],20,W,6000.0,0,0.0
"[8, 2]",D,"[8, 2, 10]",20,3,[ 3. 10.  4.],17,W,6100.0,2,1.6
"[5, 8]",S,"[5, 8]",13,3,[ 3.  3.  2.  7. 10.],25,W,6200.0,3,2.6
"[4, 6]",D,"[4, 6, 3]",13,6,[  6.   5. 111.   5.],17,L,5700.0,7,6.9
"[4, 2]",H,"[4, 2, 2, 10]",18,5,[ 5.  9. 10.],24,W,5725.0,0,0
"[10, 10]",S,"[10, 10]",20,2,[2. 2. 9. 6.],19,W,5750.0,2,1.1
"[7, 9]",S,"[7, 9]",16,3,[ 3.  5. 10.],18,L,5700.0,3,1.7
"[8, 8]",SP,"[array([ 8,  2, 10]), array([ 8, 10])]","[20, 18]",10,[10. 10.],20,"['SP', 'SL']",5675.0,5,3.0
"[9, 10]",S,"[9, 10]",19,8,[ 8. 10.],18,W,5700.0,2,3.0
"[10, 111]",PBJ,"[10, 111]",21,7,[7. 2.],9,W,5737.5,0,0.0
"[6, 111]",H,"[6, 111, 10]",17,10,[10.  3.  6.],19,L,5712.5,0,0.0
"[10, 9]",S,"[10, 9]",19,4,[  4. 111.  10.  10.],25,W,5737.5,0,0.0
"[8, 6]",H,"[8, 6, 4]",18,10,[10.  8.],18,P,5737.5,-3,-2.6
"[5, 2]",H,"[5, 2, 6, 4]",17,10,[10.  2. 10.],22,W,5762.5,-2,-1.9
"[10, 10]",S,"[10, 10]",20,10,[10.  5. 10.],25,W,5787.5,0,0
"[10, 6]",S,"[10, 6]",16,6,[ 6.  4. 10.],20,L,5762.5,-3,-1.6
"[4, 7]",D,"[4, 7, 7]",18,6,[ 6.  2. 10.],18,P,5762.5,-2,-1.1
"[10, 5]",H,"[10, 5, 7]",22,7,[7.],7,L,5737.5,2,1.2
"[4, 8]",H,"[4, 8, 10]",22,3,[3.],3,L,5712.5,4,2.5
"[111, 5]",H,"[111, 5, 10, 10]",26,10,[10.],10,L,5687.5,5,3.2
"[10, 10]",S,"[10, 10]",20,9,[9. 9.],18,W,5712.5,2,1.4
"[2, 2]",SP,"[array([ 2, 10,  8]), array([2, 6, 5])]","[20, 13]",3,[  3.   3. 111.],17,"['SW', 'SL']",5712.5,0,0.0
"[9, 10]",S,"[9, 10]",19,111,[111. 111. 111.  10.   9.],22,W,5737.5,4,0.0
"[8, 9]",S,"[8, 9]",17,7,[7. 7. 8.],22,W,5762.5,-1,-0.9
"[2, 5]",H,"[2, 5, 10]",17,10,[10.  4.  4.],18,L,5737.5,0,0
"[111, 5]",H,"[111, 5, 7]",13,3,[ 3. 10. 10.],23,W,5762.5,2,1.1
"[10, 6]",H,"[10, 6, 111]",17,10,[ 10. 111.],21,L,5737.5,2,1.1
"[6, 10]",H,"[6, 10, 6]",22,10,[10.],10,L,5712.5,-1,-0.6
"[111, 10]",PBJ,"[111, 10]",21,3,[3. 8.],11,W,5750.0,-1,-0.6
"[8, 9]",S,"[8, 9]",17,9,[ 9.  5. 10.],24,W,5775.0,-2,-1.3
"[3, 10]",H,"[3, 10, 10]",23,111,[111.],11,L,5750.0,-2,-1.4
"[9, 5]",S,"[9, 5]",14,3,[  3.  10. 111.   7.],21,L,5725.0,-4,-3.0
"[10, 7]",S,"[10, 7]",17,10,[10.  4.  8.],22,W,5750.0,-3,-2.4
"[3, 111]",H,"[3, 111, 8, 8]",20,9,[ 9. 10.],19,W,5775.0,-3,-2.6
"[6, 10]",S,"[6, 10]",16,5,[ 5. 10.  3.],18,L,5750.0,-4,-3.9
"[5, 9]",H,"[5, 9, 4]",18,10,[10.  5. 10.],25,W,5775.0,0,0
"[6, 4]",H,"[6, 4, 10]",20,111,[111.  10.],21,L,5750.0,1,0.5
"[9, 9]",S,"[9, 9]",18,10,[10.  5. 10.],25,W,5775.0,0,0.0
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,5775.0,-1,-0.6
"[2, 3]",H,"[2, 3, 5, 9]",19,7,[ 7. 10.],17,W,5800.0,-5,-3.1
"[6, 9]",S,"[6, 9]",15,6,[6. 3. 8.],17,L,5775.0,-2,-1.3
"[8, 3]",D,"[8, 3, 2]",13,111,[111.   8.],19,L,5725.0,1,0.7
"[10, 3]",S,"[10, 3]",13,4,[  4.  10. 111.   7.],22,W,5750.0,2,1.5
"[4, 10]",H,"[4, 10, 8]",22,7,[7.],7,L,5700.0,2,1.7
"[10, 111]",PBJ,"[10, 111]",21,2,[2. 5.],7,W,5737.5,3,2.7
"[10, 3]",S,"[10, 3]",13,4,[ 4. 10. 10.],24,W,5837.5,3,2.9
"[10, 10]",S,"[10, 10]",20,5,[ 5.  9.  2. 10.],26,W,5912.5,0,0
"[6, 2]",H,"[6, 2, 8, 3]",19,10,[10.  6.  7.],23,W,5937.5,-1,-0.5
"[111, 4]",H,"[111, 4, 10, 10]",25,10,[10.],10,L,5887.5,3,1.7
"[111, 111]",SP,"[array([111,   6]), array([111,   5])]","[17, 116]",10,[10.  4.  3.],17,"['SP', 'SL']",5862.5,0,0.0
"[7, 10]",S,"[7, 10]",17,3,[ 3. 10.  4.],17,P,5862.5,1,0.0
"[10, 7]",S,"[10, 7]",17,10,[10.  2. 10.],22,W,5887.5,2,1.4
"[4, 7]",D,"[4, 7, 111]",12,8,[ 8.  4. 10.],22,W,5937.5,1,0.8
"[5, 7]",H,"[5, 7, 9]",21,10,[10.  2.  6.],18,W,5987.5,2,1.7
"[10, 3]",S,"[10, 3]",13,3,[3. 8. 8.],19,L,5787.5,5,4.6
"[2, 5]",H,"[2, 5, 5, 2]",14,3,[ 3. 10.  6.],19,L,5762.5,6,6.0
"[8, 10]",S,"[8, 10]",18,10,[ 10. 111.],21,L,5737.5,0,0
"[10, 111]",PBJ,"[10, 111]",21,10,[10.  7.],17,W,5775.0,-3,-1.6
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,5775.0,-5,-2.7
"[8, 10]",S,"[8, 10]",18,10,[10.  2.  8.],20,L,5750.0,-9,-5.1
"[5, 4]",D,"[5, 4, 10]",19,5,[  5.   4.   4. 111.  10.],24,W,5800.0,-10,-6.0
"[10, 3]",S,"[10, 3]",13,5,[ 5.  3. 10.],18,L,5775.0,-8,-5.3
"[10, 7]",S,"[10, 7]",17,8,[  8.   2. 111.],21,L,5750.0,-7,-4.9
"[10, 10]",S,"[10, 10]",20,10,[10.  9.],19,W,5775.0,-7,-5.3
"[5, 5]",D,"[5, 5, 2]",12,7,[7. 9. 4.],20,L,5725.0,-10,-8.0
"[2, 6]",H,"[2, 6, 6, 5]",19,10,[ 10.   4. 111.  10.],25,W,5750.0,-5,-4.4
"[4, 10]",H,"[4, 10, 6]",20,10,[10.  9.],19,W,5775.0,0,0
"[10, 3]",H,"[10, 3, 10]",23,10,[10.],10,L,5750.0,0,0.0
"[8, 111]",S,"[8, 111]",19,5,[ 5. 10.  9.],24,W,5775.0,-2,-1.1
"[4, 7]",D,"[4, 7, 5]",16,111,[111.   3.   6.],20,L,5725.0,-3,-1.7
"[7, 6]",H,"[7, 6, 111, 3]",17,8,[8. 2. 8.],18,L,5700.0,1,0.6
"[10, 9]",S,"[10, 9]",19,8,[8. 2. 7.],17,W,5725.0,4,2.7
"[4, 10]",S,"[4, 10]",14,2,[ 2. 10. 10.],22,W,5875.0,5,3.6
"[2, 10]",H,"[2, 10, 10]",22,2,[2.],2,L,5750.0,4,3.1
"[111, 9]",S,"[111, 9]",20,10,[10.  8.],18,W,5775.0,4,3.3
"[111, 6]",H,"[111, 6, 9, 5]",21,10,[10.  3. 10.],23,W,5825.0,2,1.8
"[5, 7]",H,"[5, 7, 5]",17,3,[  3. 111.  10. 111.  10.],25,W,5900.0,2,2.0
"[8, 10]",S,"[8, 10]",18,10,[10.  7.],17,W,5975.0,0,0
"[7, 10]",S,"[7, 10]",17,3,[  3.   8. 111.   6.],18,L,5950.0,-1,-0.5
"[10, 2]",H,"[10, 2, 8]",20,10,[10.  5.  7.],22,W,5975.0,0,0.0
"[2, 10]",H,"[2, 10, 8]",20,10,[10. 10.],20,P,5975.0,1,0.6
"[10, 6]",H,"[10, 6, 5]",21,111,[111.   4.  10.   8.],23,W,6000.0,-1,-0.6
"[9, 111]",S,"[9, 111]",20,111,[111.   4.   6.],21,L,5975.0,-1,-0.7
"[4, 10]",H,"[4, 10, 4]",18,10,[ 10. 111.],21,L,5950.0,-1,-0.7
"[2, 10]",S,"[2, 10]",12,6,[ 6. 10.  7.],23,W,5975.0,-2,-1.6
"[9, 2]",D,"[9, 2, 2]",13,10,[10.  9.],19,L,5925.0,-1,-0.9
"[7, 10]",S,"[7, 10]",17,6,[  6.   2. 111.],19,L,5900.0,0,0.0
"[10, 8]",S,"[10, 8]",18,6,[6. 6. 5.],17,W,5925.0,0,0
"[10, 2]",H,"[10, 2, 2, 4]",18,10,[10.  2.  7.],19,L,5900.0,2,1.1
"[111, 10]",PBJ,"[111, 10]",21,3,[ 3. 10.],13,W,5937.5,5,2.8
"[10, 5]",S,"[10, 5]",15,4,[4. 7. 7.],18,L,5887.5,3,1.8
"[10, 9]",S,"[10, 9]",19,10,[10.  5.  5.],20,L,5862.5,6,3.8
"[3, 5]",H,"[3, 5, 3, 10]",21,10,[10.  4.  8.],22,W,5887.5,6,4.0
"[111, 9]",S,"[111, 9]",20,10,[10. 10.],20,P,5887.5,8,5.9
"[3, 111]",H,"[3, 111, 10, 6]",20,10,[10.  3. 10.],23,W,6137.5,5,3.9
"[10, 2]",H,"[10, 2, 8]",20,10,[10. 10.],20,P,6137.5,4,3.5
"[4, 10]",S,"[4, 10]",14,2,[ 2. 10.  7.],19,L,5987.5,2,1.9
"[4, 2]",H,"[4, 2, 7, 3, 5]",21,111,[111.   5.   5.],21,P,5987.5,0,0
"[2, 4]",H,"[2, 4, 6, 10]",22,7,[7.],7,L,5962.5,6,3.2
"[4, 6]",D,"[4, 6, 4]",14,4,[ 4. 10.  9.],23,W,6012.5,9,5.1
"[9, 10]",S,"[9, 10]",19,6,[ 6.  2.  8. 10.],26,W,6262.5,12,7.3
"[9, 10]",S,"[9, 10]",19,9,[ 9. 10.],19,P,6262.5,12,7.9
"[3, 3]",SP,"[array([ 3,  6, 10]), array([  3,   9, 111])]","[19, 123]",3,[ 3. 10. 10.],23,"['SW', 'SW']",6787.5,10,6.9
"[10, 2]",H,"[10, 2, 8]",20,8,[ 8.  2. 10.],20,P,6787.5,10,6.9
"[10, 5]",H,"[10, 5, 8]",23,10,[10.],10,L,6762.5,10,8.7
"[5, 6]",D,"[5, 6, 111]",12,3,[  3. 111.  10.   7.],21,L,6712.5,9,8.4
"[111, 8]",S,"[111, 8]",19,4,[4. 8. 2. 7.],21,L,6687.5,0,0
