Player First Hand,Player Action,Player Hand,Player Sum,Dealer Show Card,Dealer Hand,Dealer Sum,Result,Total Winning,Running Count,True Count
"[9, 7]",S,"[9, 7]",16,2,[ 2.  2. 10. 10.],24,W,837.5,1,0.9
"[5, 111]",H,"[5, 111, 10, 10]",26,8,[8.],8,L,762.5,0,0
"[10, 10]",S,"[10, 10]",20,3,[3. 6. 7. 7.],23,W,787.5,-2,-1.1
"[7, 10]",S,"[7, 10]",17,111,[111.   9.],20,L,762.5,0,0.0
"[10, 9]",S,"[10, 9]",19,9,[ 9. 10.],19,P,762.5,-1,-0.6
"[3, 10]",S,"[3, 10]",13,2,[ 2. 10.  8.],20,L,737.5,-3,-1.8
"[9, 111]",S,"[9, 111]",20,111,[111.   6.],17,W,762.5,-3,-1.9
"[4, 9]",H,"[4, 9, 3, 3]",19,10,[10. 10.],20,L,737.5,-4,-2.7
"[10, 5]",H,"[10, 5, 2]",17,10,[10. 10.],20,L,712.5,-3,-2.2
"[9, 8]",S,"[9, 8]",17,10,[10. 10.],20,L,687.5,-4,-3.2
"[10, 4]",S,"[10, 4]",14,6,[  6. 111.],17,L,662.5,-6,-5.1
"[4, 3]",H,"[4, 3, 4, 10]",21,7,[  7. 111.],18,W,687.5,-6,-5.5
"[4, 7]",D,"[4, 7, 9]",20,10,[10. 10.],20,P,687.5,0,0
"[10, 111]",PBJ,"[10, 111]",21,9,[9. 5.],14,W,725.0,0,0.0
"[8, 9]",S,"[8, 9]",17,10,[10. 10.],20,L,700.0,-1,-0.5
"[4, 7]",D,"[4, 7, 10]",21,9,[9. 2. 6.],17,W,750.0,-3,-1.7
"[6, 6]",SP,"[array([ 6, 10]), array([ 6, 10])]","[16, 16]",2,[ 2. 10.  5.],17,"['SL', 'SL']",700.0,0,0.0
"[8, 2]",D,"[8, 2, 10]",20,4,[ 4. 10. 10.],24,W,750.0,1,0.0
"[111, 8]",S,"[111, 8]",19,4,[ 4.  7. 10.],21,L,725.0,0,0.0
"[7, 2]",H,"[7, 2, 6, 9]",24,111,[111.],11,L,700.0,0,0.0
"[10, 2]",H,"[10, 2, 10]",22,111,[111.],11,L,675.0,2,1.7
"[3, 8]",D,"[3, 8, 10]",21,7,[ 7.  8. 10.],25,W,725.0,0,0.0
"[3, 9]",H,"[3, 9, 3, 10]",25,10,[10.],10,L,700.0,0,0.0
"[111, 9]",S,"[111, 9]",20,111,[111.   8.],19,W,725.0,0,0
"[10, 10]",S,"[10, 10]",20,4,[ 4. 10.  6.],20,P,725.0,-2,-1.0
"[8, 10]",S,"[8, 10]",18,6,[ 6. 10.  9.],25,W,750.0,-3,-1.6
"[5, 5]",H,"[5, 5, 5, 10]",25,111,[111.],11,L,725.0,-4,-2.3
"[3, 7]",D,"[3, 7, 8]",18,3,[ 3.  2. 10. 10.],25,W,775.0,-3,-1.8
"[10, 4]",S,"[10, 4]",14,6,[6. 8. 3.],17,L,750.0,-1,-0.7
"[2, 10]",H,"[2, 10, 4, 4]",20,10,[10.  2.  9.],21,L,725.0,1,0.7
"[10, 8]",S,"[10, 8]",18,3,[ 3.  7. 10.],20,L,700.0,3,2.4
"[4, 7]",D,"[4, 7, 10]",21,4,[ 4.  9.  2. 10.],25,W,750.0,3,2.6
"[8, 3]",D,"[8, 3, 6]",17,10,[10.  6.  8.],24,W,1150.0,5,4.8
"[8, 9]",S,"[8, 9]",17,4,[4. 2. 5. 7.],18,L,900.0,0,0
"[6, 3]",H,"[6, 3, 5, 2, 10]",26,10,[10.],10,L,875.0,4,2.1
"[6, 10]",H,"[6, 10, 2]",18,10,[10.  5.  4.],19,L,850.0,6,3.4
"[8, 10]",S,"[8, 10]",18,7,[ 7. 10.],17,W,875.0,8,4.8
"[10, 4]",S,"[10, 4]",14,3,[  3. 111.   6.],20,L,700.0,7,4.4
"[10, 7]",S,"[10, 7]",17,6,[6. 6. 9.],21,L,675.0,8,5.4
"[3, 10]",H,"[3, 10, 7]",20,111,[111.  10.],21,L,650.0,10,7.2
"[9, 10]",S,"[9, 10]",19,8,[  8. 111.],19,P,650.0,9,7.0
"[3, 3]",SP,"[array([  3, 111,  10]), array([  3, 111,  10]), array([ 3,  5,  2, 10])]","[14, 124, 20]",6,[ 6.  7. 10.],23,"['SW', 'SW', 'SW']",775.0,7,5.8
"[5, 10]",H,"[5, 10, 9]",24,111,[111.],11,L,750.0,0,0
"[6, 10]",S,"[6, 10]",16,2,[2. 4. 2. 4. 8.],20,L,725.0,-1,-0.5
"[5, 2]",H,"[5, 2, 111]",18,4,[4. 3. 3. 7.],17,W,750.0,3,1.7
"[10, 2]",S,"[10, 2]",12,5,[5. 6. 2. 6.],19,L,550.0,8,4.8
"[10, 10]",S,"[10, 10]",20,10,[10. 10.],20,P,550.0,12,7.8
"[8, 10]",S,"[8, 10]",18,5,[ 5.  9. 10.],24,W,575.0,8,5.5
"[10, 8]",S,"[10, 8]",18,10,[10. 10.],20,L,350.0,7,5.1
"[9, 3]",H,"[9, 3, 10]",22,7,[7.],7,L,325.0,4,3.1
"[10, 111]",PBJ,"[10, 111]",21,111,[111.   9.],20,W,362.5,5,4.1
"[111, 3]",H,"[111, 3, 4]",18,9,[ 9.  7. 10.],26,W,412.5,2,1.8
"[10, 2]",H,"[10, 2, 5]",17,10,[10. 10.],20,L,312.5,3,2.9
"[10, 10]",S,"[10, 10]",20,10,[10.  4.  3.],17,W,337.5,0,0
"[10, 111]",PBJ,"[10, 111]",21,8,[8. 7.],15,W,375.0,-1,-0.5
"[10, 2]",H,"[10, 2, 9]",21,7,[ 7. 10.],17,W,400.0,-2,-1.1
"[111, 2]",H,"[111, 2, 2]",15,3,[3. 7. 7.],17,L,375.0,-2,-1.2
"[3, 7]",D,"[3, 7, 8]",18,6,[6. 9. 7.],22,W,425.0,2,1.2
"[10, 111]",PBJ,"[10, 111]",21,4,[4. 4.],8,W,687.5,6,4.0
"[10, 10]",S,"[10, 10]",20,8,[ 8. 10.],18,W,862.5,6,4.2
"[6, 5]",D,"[6, 5, 3]",14,4,[ 4.  6. 10.],20,L,712.5,3,2.2
"[10, 4]",S,"[10, 4]",14,6,[ 6. 10.  2.],18,L,687.5,7,5.7
"[5, 5]",D,"[5, 5, 9]",19,6,[  6.   3. 111.],20,L,637.5,8,7.1
"[6, 8]",H,"[6, 8, 10]",24,10,[10.],10,L,612.5,11,10.8
"[10, 6]",S,"[10, 6]",16,3,[3. 6. 3. 2. 5.],19,L,587.5,0,0
"[111, 7]",H,"[111, 7, 7, 10]",25,9,[9.],9,L,562.5,5,2.7
"[111, 6]",D,"[111, 6, 8]",15,5,[ 5. 10. 10.],25,W,612.5,5,2.8
"[9, 10]",S,"[9, 10]",19,3,[ 3. 10.  9.],22,W,687.5,4,2.4
"[111, 10]",PBJ,"[111, 10]",21,10,[10. 10.],20,W,762.5,3,1.9
"[6, 10]",H,"[6, 10, 4]",20,111,[111.  10.],21,L,737.5,-1,-0.7
"[7, 10]",S,"[7, 10]",17,8,[ 8. 10.],18,L,712.5,-2,-1.4
"[3, 9]",H,"[3, 9, 111, 5]",18,10,[10. 10.],20,L,687.5,-3,-2.3
"[10, 3]",S,"[10, 3]",13,6,[6. 5. 2. 7.],20,L,662.5,-4,-3.4
"[3, 4]",H,"[3, 4, 10]",17,10,[10.  7.],17,P,662.5,0,0.0
"[3, 10]",H,"[3, 10, 6]",19,10,[10.  8.],18,W,687.5,0,0
"[4, 10]",S,"[4, 10]",14,5,[  5. 111.   7.   8.],21,L,662.5,0,0.0
"[10, 7]",S,"[10, 7]",17,2,[ 2. 10. 10.],22,W,687.5,1,0.6
"[10, 5]",H,"[10, 5, 10]",25,111,[111.],11,L,662.5,0,0.0
"[3, 5]",H,"[3, 5, 10]",18,2,[ 2. 10.  9.],21,L,637.5,-2,-1.2
"[3, 2]",H,"[3, 2, 8, 10]",23,7,[7.],7,L,612.5,-1,-0.7
"[10, 111]",PBJ,"[10, 111]",21,5,[5. 5.],10,W,650.0,1,0.7
"[6, 9]",H,"[6, 9, 4]",19,111,[111.   9.],20,L,625.0,1,0.8
"[10, 9]",S,"[10, 9]",19,6,[ 6. 10.  8.],24,W,650.0,2,1.6
"[7, 2]",D,"[7, 2, 10]",19,5,[5. 6. 6.],17,W,700.0,1,0.9
"[10, 10]",S,"[10, 10]",20,8,[ 8. 10.],18,W,900.0,5,4.9
"[2, 5]",H,"[2, 5, 4, 2]",13,6,[ 6.  5. 10.],21,L,825.0,0,0
"[10, 111]",PBJ,"[10, 111]",21,2,[2. 6.],8,W,862.5,5,2.7
"[6, 4]",D,"[6, 4, 8]",18,3,[3. 3. 2. 5. 3. 5.],21,L,662.5,5,2.8
"[7, 9]",H,"[7, 9, 111]",17,10,[10.  9.],19,L,637.5,13,8.0
"[10, 8]",S,"[10, 8]",18,2,[2. 2. 9. 4.],17,W,662.5,12,7.9
"[8, 7]",S,"[8, 7]",15,5,[ 5.  2. 10.],17,L,412.5,14,10.0
"[111, 8]",S,"[111, 8]",19,10,[10.  4. 10.],24,W,437.5,16,12.2
"[3, 6]",H,"[3, 6, 6, 7]",22,8,[8.],8,L,187.5,14,11.6
"[8, 10]",S,"[8, 10]",18,10,[10. 10.],20,L,162.5,18,16.1
"[111, 10]",PBJ,"[111, 10]",21,5,[5. 6.],11,W,200.0,15,14.4
"[4, 8]",S,"[4, 8]",12,5,[5. 8. 9.],22,W,450.0,0,0
"[111, 10]",PBJ,"[111, 10]",21,5,[5. 7.],12,W,487.5,2,1.1
"[5, 2]",H,"[5, 2, 6, 10]",23,10,[10.],10,L,462.5,2,1.1
"[10, 111]",PBJ,"[10, 111]",21,9,[9. 6.],15,W,500.0,3,1.7
"[10, 6]",H,"[10, 6, 9]",25,10,[10.],10,L,475.0,2,1.2
"[3, 6]",D,"[3, 6, 10]",19,6,[  6.   3.   3. 111.  10.],23,W,525.0,1,0.6
"[6, 10]",H,"[6, 10, 2]",18,9,[ 9. 10.],19,L,450.0,3,2.1
"[2, 10]",H,"[2, 10, 4, 9]",25,10,[10.],10,L,425.0,3,2.3
"[10, 111]",PBJ,"[10, 111]",21,10,[ 10. 111.],21,W,462.5,3,2.4
"[7, 10]",S,"[7, 10]",17,111,[111.  10.],21,L,437.5,-1,-0.9
"[111, 2]",H,"[111, 2, 5]",18,9,[ 9.  2. 10.],21,L,412.5,-3,-2.8
"[10, 5]",S,"[10, 5]",15,6,[6. 6. 8.],20,L,387.5,0,0
"[7, 9]",S,"[7, 9]",16,5,[ 5.  2. 10.],17,L,362.5,2,1.1
"[8, 111]",S,"[8, 111]",19,10,[10.  5.  9.],24,W,387.5,4,2.2
"[4, 10]",H,"[4, 10, 7]",21,111,[111. 111.  10.  10.],22,W,437.5,3,1.8
"[8, 111]",S,"[8, 111]",19,5,[5. 2. 8. 2.],17,W,462.5,0,0.0
"[4, 6]",D,"[4, 6, 10]",20,6,[ 6. 10.  8.],24,W,512.5,2,1.4
"[5, 3]",H,"[5, 3, 7]",15,6,[ 6. 10. 10.],26,W,587.5,3,2.2
"[10, 10]",S,"[10, 10]",20,9,[ 9. 10.],19,W,762.5,5,4.1
"[6, 8]",H,"[6, 8, 111, 10]",25,7,[7.],7,L,712.5,2,1.7
"[10, 10]",S,"[10, 10]",20,9,[ 9.  2. 10.],21,L,687.5,2,1.9
"[4, 3]",H,"[4, 3, 4, 111, 10]",22,10,[10.],10,L,662.5,0,0
"[3, 10]",H,"[3, 10, 4]",17,10,[10.  2.  8.],20,L,637.5,0,0.0
"[3, 10]",H,"[3, 10, 10]",23,7,[7.],7,L,612.5,1,0.6
"[10, 4]",S,"[10, 4]",14,2,[ 2.  6. 10.],18,L,587.5,1,0.6
"[111, 10]",PBJ,"[111, 10]",21,10,[10. 10.],20,W,625.0,2,1.3
"[10, 10]",S,"[10, 10]",20,2,[2. 8. 7.],17,W,650.0,-2,-1.3
"[9, 3]",S,"[9, 3]",12,4,[ 4. 10.  9.],23,W,675.0,-2,-1.4
"[6, 3]",H,"[6, 3, 9]",18,9,[9. 8.],17,W,700.0,-1,-0.8
"[3, 5]",H,"[3, 5, 7]",15,2,[2. 2. 5. 6. 5.],20,L,675.0,1,0.8
"[10, 5]",S,"[10, 5]",15,2,[2. 5. 2. 5. 6.],20,L,650.0,9,8.4
"[4, 111]",H,"[4, 111, 8, 10]",23,10,[10.],10,L,625.0,0,0
"[10, 10]",S,"[10, 10]",20,5,[ 5. 10. 10.],25,W,650.0,-2,-1.1
"[2, 6]",H,"[2, 6, 10]",18,6,[6. 7. 3. 6.],22,W,675.0,-5,-2.8
"[9, 10]",S,"[9, 10]",19,2,[  2. 111.   6.],19,P,675.0,0,0.0
"[10, 10]",S,"[10, 10]",20,9,[ 9.  5. 10.],24,W,700.0,0,0.0
"[3, 2]",H,"[3, 2, 3, 5, 10]",23,10,[10.],10,L,675.0,-2,-1.4
"[3, 10]",H,"[3, 10, 8]",21,7,[  7.   2. 111.],20,W,700.0,0,0.0
"[9, 3]",S,"[9, 3]",12,5,[  5. 111.  10.  10.],26,W,725.0,1,0.8
"[8, 8]",SP,"[array([ 8,  5, 10]), array([ 8, 10]), array([ 8, 10])]","[23, 18, 18]",10,[10.  3.  9.],22,"['SL', 'SW', 'SW']",750.0,0,0.0
"[10, 10]",S,"[10, 10]",20,10,[ 10. 111.],21,L,725.0,0,0
"[4, 9]",S,"[4, 9]",13,4,[4. 6. 8.],18,L,700.0,-4,-2.1
"[111, 2]",H,"[111, 2, 5]",18,4,[ 4. 10.  9.],23,W,725.0,-1,-0.5
"[3, 10]",H,"[3, 10, 111, 10]",24,10,[10.],10,L,700.0,0,0.0
"[3, 111]",H,"[3, 111, 9]",13,2,[ 2.  6.  8. 10.],26,W,725.0,-3,-1.9
"[8, 2]",D,"[8, 2, 8]",18,6,[ 6. 10.  7.],23,W,775.0,-2,-1.4
"[10, 4]",S,"[10, 4]",14,5,[  5. 111.   6.   3.   2.],17,L,750.0,0,0.0
"[10, 8]",S,"[10, 8]",18,6,[6. 7. 5.],18,P,750.0,3,2.4
"[10, 10]",S,"[10, 10]",20,5,[5. 8. 8.],21,L,725.0,5,4.4
"[5, 10]",H,"[5, 10, 111, 3]",19,8,[ 8.  4. 10.],22,W,750.0,4,3.9
"[10, 10]",S,"[10, 10]",20,10,[10.  6.  8.],24,W,925.0,0,0
"[5, 10]",S,"[5, 10]",15,5,[5. 7. 9.],21,L,900.0,-2,-1.1
"[8, 10]",S,"[8, 10]",18,4,[ 4.  2. 10.  8.],24,W,925.0,0,0.0
"[111, 10]",PBJ,"[111, 10]",21,2,[ 2. 10.],12,W,962.5,0,0.0
"[10, 4]",H,"[10, 4, 10]",24,7,[7.],7,L,937.5,-2,-1.2
"[10, 7]",S,"[10, 7]",17,9,[9. 2. 7.],18,L,912.5,-2,-1.3
"[6, 9]",S,"[6, 9]",15,2,[  2.   3. 111.   9.  10.],25,W,937.5,0,0.0
"[10, 4]",H,"[10, 4, 10]",24,10,[10.],10,L,912.5,1,0.8
"[8, 9]",S,"[8, 9]",17,111,[111.  10.],21,L,887.5,-1,-0.8
"[6, 4]",H,"[6, 4, 4, 6]",20,111,[111.  10.],21,L,862.5,-3,-2.6
"[10, 10]",S,"[10, 10]",20,8,[ 8. 10.],18,W,887.5,-1,-1.0
"[2, 8]",D,"[2, 8, 5]",15,6,[ 6. 10. 10.],26,W,937.5,0,0
"[3, 10]",S,"[3, 10]",13,2,[  2.  10. 111.   5.],18,L,912.5,1,0.5
"[2, 6]",H,"[2, 6, 5, 8]",21,111,[111.   6.],17,W,937.5,1,0.6
"[3, 4]",H,"[3, 4, 8, 2]",17,10,[ 10. 111.],21,L,862.5,4,2.4
"[7, 10]",S,"[7, 10]",17,111,[111.   4.   5.],20,L,837.5,5,3.2
"[111, 10]",PBJ,"[111, 10]",21,10,[10.  9.],19,W,875.0,6,4.2
"[10, 6]",H,"[10, 6, 4]",20,10,[10. 10.],20,P,875.0,3,2.2
"[10, 3]",S,"[10, 3]",13,4,[4. 9. 7.],20,L,800.0,2,1.6
"[5, 7]",S,"[5, 7]",12,4,[ 4.  4.  3. 10.],21,L,775.0,4,3.4
"[5, 9]",S,"[5, 9]",14,3,[ 3. 10. 10.],23,W,800.0,8,7.6
"[10, 10]",S,"[10, 10]",20,10,[10.  6.  5.],21,L,550.0,0,0
"[5, 3]",H,"[5, 3, 10]",18,6,[  6.   2.   6. 111.  10.],25,W,575.0,-1,-0.5
"[3, 7]",H,"[3, 7, 10]",20,10,[10.  3. 10.],23,W,600.0,1,0.6
"[2, 4]",H,"[2, 4, 10]",16,4,[  4. 111.   5.],20,L,575.0,1,0.6
"[4, 4]",H,"[4, 4, 9]",17,2,[  2. 111.   5.],18,L,550.0,3,2.0
"[10, 111]",PBJ,"[10, 111]",21,7,[7. 9.],16,W,587.5,6,4.3
"[10, 4]",H,"[10, 4, 2, 8]",24,9,[9.],9,L,437.5,5,3.8
"[7, 3]",D,"[7, 3, 9]",19,7,[ 7. 10.],17,W,487.5,6,4.9
"[8, 10]",S,"[8, 10]",18,3,[ 3. 10.  5.],18,P,487.5,8,7.1
"[5, 4]",H,"[5, 4, 10]",19,10,[10.  2. 10.],22,W,737.5,8,7.7
"[10, 8]",S,"[10, 8]",18,9,[9. 8.],17,W,987.5,0,0
"[111, 9]",S,"[111, 9]",20,10,[10. 10.],20,P,987.5,-1,-0.5
"[7, 4]",D,"[7, 4, 5]",16,2,[  2.   6.   7. 111.   9.],25,W,1037.5,-4,-2.2
"[10, 10]",S,"[10, 10]",20,10,[10.  5.  3.],18,W,1062.5,1,0.6
"[3, 10]",H,"[3, 10, 6]",19,10,[10. 10.],20,L,1037.5,0,0.0
"[2, 10]",H,"[2, 10, 10]",22,10,[10.],10,L,1012.5,-1,-0.7
"[6, 7]",H,"[6, 7, 10]",23,111,[111.],11,L,987.5,-3,-2.1
"[10, 111]",PBJ,"[10, 111]",21,111,[111.   3.],14,W,1025.0,-3,-2.2
"[8, 8]",SP,"[array([ 8, 10]), array([  8,   4, 111,   3,   9])]","[18, 135]",10,[10.  8.],18,"['SP', 'SL']",1000.0,-5,-3.9
"[4, 2]",H,"[4, 2, 10, 7]",23,10,[10.],10,L,975.0,-6,-3.9
"[10, 10]",S,"[10, 10]",20,4,[ 4.  9. 10.],23,W,1000.0,-5,-5.0
"[10, 8]",S,"[10, 8]",18,5,[  5.  10. 111.   4.],20,L,975.0,0,0
"[111, 4]",H,"[111, 4, 2]",17,3,[3. 4. 5. 2. 9.],23,W,1000.0,-1,-0.5
"[111, 10]",PBJ,"[111, 10]",21,4,[ 4. 10.],14,W,1112.5,4,2.3
"[4, 5]",H,"[4, 5, 3, 7]",19,10,[10.  6. 10.],26,W,1137.5,2,1.2
"[4, 7]",D,"[4, 7, 7]",18,7,[ 7. 10.],17,W,1387.5,5,3.3
"[10, 9]",S,"[10, 9]",19,10,[10.  7.],17,W,1637.5,8,5.6
"[10, 3]",H,"[10, 3, 9]",22,10,[10.],10,L,1412.5,7,5.2
"[2, 6]",H,"[2, 6, 3, 8]",19,10,[10.  2.  5.],17,W,1437.5,6,4.7
"[5, 9]",S,"[5, 9]",14,2,[ 2. 10. 10.],22,W,1687.5,10,8.8
"[8, 10]",S,"[8, 10]",18,10,[10.  6. 10.],26,W,1937.5,10,9.6
"[10, 10]",S,"[10, 10]",20,10,[ 10. 111.],21,L,1687.5,0,0
"[6, 8]",H,"[6, 8, 10]",24,9,[9.],9,L,1662.5,-4,-2.1
"[6, 4]",D,"[6, 4, 7]",17,7,[7. 5. 9.],21,L,1612.5,-4,-2.2
"[2, 10]",H,"[2, 10, 10]",22,9,[9.],9,L,1587.5,1,0.6
"[6, 111]",H,"[6, 111, 2]",19,10,[10.  8.],18,W,1612.5,0,0.0
"[10, 3]",H,"[10, 3, 8]",21,111,[111.   3.   4.],18,W,1637.5,0,0.0
"[3, 10]",H,"[3, 10, 3, 10]",26,10,[10.],10,L,1612.5,1,0.7
"[9, 9]",SP,"[array([ 9, 10]), array([9, 4])]","[19, 13]",3,[  3.   6. 111.],20,"['SL', 'SL']",1562.5,0,0.0
"[8, 10]",S,"[8, 10]",18,8,[ 8. 10.],18,P,1562.5,1,0.0
"[4, 8]",H,"[4, 8, 10]",22,10,[10.],10,L,1537.5,-1,-0.9
"[10, 7]",S,"[10, 7]",17,5,[ 5. 10.  5.],20,L,1512.5,-2,-1.9
"[3, 6]",H,"[3, 6, 10]",19,10,[10.  9.],19,P,1512.5,0,0
"[5, 2]",H,"[5, 2, 7, 111, 3]",18,9,[9. 2. 7.],18,P,1512.5,0,0.0
"[10, 7]",S,"[10, 7]",17,5,[  5.  10. 111.   4.],20,L,1487.5,5,2.9
"[9, 111]",S,"[9, 111]",20,5,[5. 4. 2. 4. 5.],20,P,1487.5,5,3.1
"[6, 6]",H,"[6, 6, 3, 111, 8]",24,9,[9.],9,L,1462.5,9,6.0
"[3, 8]",D,"[3, 8, 4]",15,8,[8. 3. 2. 7.],20,L,1412.5,11,7.9
"[10, 10]",S,"[10, 10]",20,8,[ 8. 10.],18,W,1437.5,16,12.8
"[5, 3]",H,"[5, 3, 10]",18,8,[ 8. 10.],18,P,1437.5,13,11.1
"[4, 10]",H,"[4, 10, 10]",24,10,[10.],10,L,1187.5,13,12.1
"[10, 6]",S,"[10, 6]",16,3,[ 3. 10.  9.],22,W,1212.5,11,11.0
"[10, 9]",S,"[10, 9]",19,111,[111.   6.],17,W,1462.5,0,0
"[4, 10]",S,"[4, 10]",14,5,[ 5.  9. 10.],24,W,1487.5,-1,-0.5
"[10, 8]",S,"[10, 8]",18,10,[10.  4.  6.],20,L,1462.5,-1,-0.5
"[10, 4]",H,"[10, 4, 6]",20,10,[10.  5.  9.],24,W,1487.5,-1,-0.6
"[111, 7]",H,"[111, 7, 7, 2]",17,10,[10.  5.  2.],17,P,1487.5,0,0.0
"[8, 10]",S,"[8, 10]",18,3,[  3. 111.  10. 111.   7.],22,W,1512.5,3,2.0
"[10, 10]",S,"[10, 10]",20,4,[ 4.  8.  2. 10.],24,W,1537.5,1,0.7
"[9, 4]",H,"[9, 4, 10]",23,9,[9.],9,L,1512.5,0,0.0
"[3, 5]",H,"[3, 5, 2, 6]",16,3,[  3.   2.   2. 111.],18,L,1487.5,0,0.0
"[10, 6]",S,"[10, 6]",16,3,[ 3.  3.  8. 10.],24,W,1512.5,6,6.0
"[4, 7]",D,"[4, 7, 8]",19,9,[ 9. 10.],19,P,1512.5,0,0
"[10, 10]",S,"[10, 10]",20,4,[  4.   8.   2. 111.   9.],24,W,1762.5,1,0.5
"[3, 6]",D,"[3, 6, 3]",12,3,[  3. 111.   6.],20,L,1712.5,0,0.0
"[9, 10]",S,"[9, 10]",19,2,[ 2.  5.  8. 10.],25,W,1737.5,4,2.4
"[111, 9]",S,"[111, 9]",20,4,[ 4.  6. 10.],20,P,1737.5,4,2.6
"[4, 10]",H,"[4, 10, 10]",24,10,[10.],10,L,1637.5,4,2.8
"[9, 111]",S,"[9, 111]",20,8,[ 8. 10.],18,W,1662.5,2,1.5
"[9, 9]",SP,"[array([  9, 111]), array([9, 4, 5])]","[20, 18]",8,[ 8. 10.],18,"['SW', 'SP']",1687.5,0,0.0
"[5, 2]",H,"[5, 2, 5, 4, 10]",26,10,[10.],10,L,1662.5,0,0.0
"[10, 2]",S,"[10, 2]",12,4,[ 4. 10.  3.],17,L,1637.5,2,1.9
"[10, 10]",S,"[10, 10]",20,111,[111.   8.],19,W,1662.5,0,0
"[10, 8]",S,"[10, 8]",18,4,[ 4. 10.  5.],19,L,1637.5,-3,-1.6
"[10, 8]",S,"[10, 8]",18,9,[9. 6. 7.],22,W,1662.5,-3,-1.6
"[9, 10]",S,"[9, 10]",19,10,[10. 10.],20,L,1637.5,-2,-1.2
"[10, 111]",PBJ,"[10, 111]",21,10,[10. 10.],20,W,1675.0,-5,-3.0
"[10, 4]",S,"[10, 4]",14,3,[3. 2. 4. 3. 6.],18,L,1650.0,-9,-5.7
"[5, 2]",H,"[5, 2, 4, 111]",12,5,[5. 9. 6.],20,L,1625.0,-4,-2.8
"[4, 10]",H,"[4, 10, 3]",17,10,[10.  7.],17,P,1625.0,0,0.0
"[3, 5]",H,"[3, 5, 5, 2, 3]",18,9,[9. 2. 6.],17,W,1650.0,1,0.8
"[6, 111]",H,"[6, 111, 10]",17,10,[ 10. 111.],21,L,1400.0,8,7.6
"[111, 6]",H,"[111, 6, 2]",19,10,[10.  2.  3.  3.],18,W,1425.0,0,0
"[10, 8]",S,"[10, 8]",18,9,[ 9. 10.],19,L,1375.0,3,1.6
"[111, 3]",D,"[111, 3, 10]",14,6,[6. 2. 6. 6.],20,L,1325.0,1,0.6
"[10, 10]",S,"[10, 10]",20,8,[ 8. 10.],18,W,1350.0,4,2.4
"[10, 111]",PBJ,"[10, 111]",21,10,[10.  7.],17,W,1387.5,1,0.6
"[7, 2]",H,"[7, 2, 2, 6]",17,9,[9. 9.],18,L,1362.5,-1,-0.7
"[6, 10]",S,"[6, 10]",16,5,[ 5. 10. 10.],25,W,1387.5,3,2.2
"[10, 3]",H,"[10, 3, 10]",23,10,[10.],10,L,1337.5,2,1.6
"[5, 5]",D,"[5, 5, 10]",20,7,[ 7. 10.],17,W,1387.5,0,0.0
"[8, 8]",SP,"[array([8, 9]), array([8, 4, 2, 3]), array([8, 9])]","[17, 17, 17]",10,[10.  7.],17,"['SP', 'SP', 'SP']",1387.5,1,0.9
"[9, 10]",S,"[9, 10]",19,2,[2. 8. 9.],19,P,1387.5,0,0
"[10, 10]",S,"[10, 10]",20,10,[10.  8.],18,W,1412.5,0,0.0
"[5, 10]",H,"[5, 10, 10]",25,10,[10.],10,L,1387.5,-3,-1.6
"[10, 7]",S,"[10, 7]",17,2,[ 2. 10.  5.],17,P,1387.5,-5,-2.9
"[10, 5]",S,"[10, 5]",15,2,[  2.   7. 111.],20,L,1362.5,-4,-2.4
"[10, 10]",S,"[10, 10]",20,10,[10.  6.  8.],24,W,1387.5,-3,-1.9
"[7, 111]",H,"[7, 111, 10]",18,10,[10.  7.],17,W,1412.5,-5,-3.4
"[10, 10]",S,"[10, 10]",20,111,[111.   8.],19,W,1437.5,-6,-4.4
"[111, 10]",PBJ,"[111, 10]",21,10,[10.  7.],17,W,1475.0,-9,-7.0
"[8, 10]",S,"[8, 10]",18,7,[7. 8. 3.],18,P,1475.0,-11,-9.1
"[10, 3]",H,"[10, 3, 6]",19,10,[10.  2.  4.  6.],22,W,1500.0,-10,-9.0
"[2, 5]",H,"[2, 5, 10]",17,9,[9. 2. 8.],19,L,1475.0,0,0
"[6, 10]",S,"[6, 10]",16,6,[  6.   5. 111.   8.],20,L,1450.0,2,1.1
"[10, 10]",S,"[10, 10]",20,111,[111.   9.],20,P,1450.0,3,1.7
"[7, 5]",H,"[7, 5, 10]",22,10,[10.],10,L,1425.0,0,0.0
"[10, 10]",S,"[10, 10]",20,10,[10.  4. 10.],24,W,1450.0,0,0.0
"[111, 8]",S,"[111, 8]",19,3,[  3. 111.   7.],21,L,1425.0,-3,-2.0
"[10, 10]",S,"[10, 10]",20,4,[ 4. 10.  5.],19,W,1450.0,-3,-2.1
"[10, 10]",S,"[10, 10]",20,5,[ 5.  6. 10.],21,L,1425.0,-4,-3.0
"[5, 9]",H,"[5, 9, 10]",24,10,[10.],10,L,1400.0,-5,-4.1
"[10, 9]",S,"[10, 9]",19,10,[10. 10.],20,L,1375.0,-6,-5.2
"[3, 6]",D,"[3, 6, 4]",13,3,[3. 7. 5. 6.],21,L,1325.0,-9,-8.4
"[8, 10]",S,"[8, 10]",18,4,[ 4.  4. 10.],18,P,1325.0,0,0
"[5, 10]",S,"[5, 10]",15,3,[  3.   4.   9. 111.],17,L,1300.0,0,0.0
